ax,ay,az,gx,gy,gz
4996,20376,6064,7507,27347,6122
5420,12240,3188,7590,-9616,303
5032,11404,940,-3635,4115,-3552
4112,17408,4904,-6086,-11835,-11241
3612,18196,11956,-8707,-13374,-4268
1936,11600,3120,-10077,-10205,1578
1864,14764,36,-7666,-10116,2058
4260,16388,2856,-477,7702,-3275
2832,21016,8076,15274,12019,-13004
3756,12588,-1804,8534,2786,9154
3844,9652,-2616,-1713,7094,6148
3436,22644,4460,-3859,-4207,-10924
3412,19816,4748,-12514,-15382,-186
2596,11836,1064,-11325,-6662,5282
3892,16428,7088,154,-7779,267
8304,15368,6912,13876,22409,-6300
6088,8744,3764,11027,5863,5195
6732,12748,-3540,2085,-9364,5705
792,21744,2252,-11543,-16716,-1937
-112,16728,-636,-7944,-24050,-7968
5512,19056,5868,-15320,-23686,6093
424,18108,9976,-16976,-9157,1265
8024,9788,1112,-8428,-17615,-632
3384,8204,-1088,-6607,-6558,-5859
5200,15672,-476,3592,11715,-8462
1500,26172,4588,13401,13558,-3822
352,21232,7828,16713,9367,16597
3896,9236,-1896,4117,-2078,7466
5288,13616,344,-5378,-5839,-1511
4248,19804,2348,-11564,-10490,-9466
1216,18416,7032,-12263,-31482,-1662
2344,13220,-3724,-10579,-11269,5113
5388,14424,-1928,-870,6145,-1825
3884,18624,-2920,6445,9582,-12316
800,21020,8756,15028,20831,10789
1240,13796,-5216,10590,8331,5540
-212,14688,-4964,999,4061,2822
-14132,20420,-4988,1194,32767,-18317
-3900,19976,-7992,8092,29049,-11948
-1424,14664,6340,8499,30913,7123
3612,14952,780,-6451,3067,-4955
4192,11664,4768,-16228,-7384,487
4956,16640,7108,-21858,1276,1577
992,16104,1552,-7991,-23287,2901
624,16496,5756,12566,25428,-7269
2044,20772,1464,18981,15030,-4434
3752,17052,3316,11717,-862,13553
5840,11656,-660,-773,1434,3205
5532,11868,-2116,-12993,-9967,-4738
3944,14988,2516,-12705,-2229,-6088
4552,19160,7056,-14324,-20140,6436
1928,12516,2048,-2170,6876,-3292
-3192,18668,8684,15515,25897,9
2272,16524,992,7525,-12159,-1230
7328,16244,6352,271,10039,-1482
2904,12752,-3248,-8144,-1080,7562
