ax,ay,az,gx,gy,gz
2040,-17728.0,9968,-15912,13895.0,-17380.0
8316,-13680.0,2704,-14210,-2577.0,-20725.0
9792,-10624.0,-1864,4650,2941.0,6726.0
9632,-15968.0,5132,13406,-8211.0,19845.0
3488,-15996.0,8104,18307,-11781.0,15548.0
4004,-13456.0,7036,6227,-6169.0,5810.0
3904,-14336.0,8108,-11547,10519.0,-6000.0
2136,-19560.0,9020,-16981,17312.0,-21913.0
9908,-11708.0,-1820,-6008,7283.0,-3111.0
6580,-17660.0,3164,15578,-10269.0,19889.0
2084,-18924.0,12992,17037,-18193.0,15614.0
5168,-14192.0,5416,6700,-2618.0,4236.0
4368,-14128.0,7880,-12760,15194.0,-9100.0
684,-20768.0,8952,-18066,19407.0,-22360.0
7732,-14188.0,708,-15234,-17315.0,-15409.0
9096,-10684.0,-2732,-7233,10596.0,-4982.0
9476,-11772.0,92,6192,-2019.0,6559.0
7032,-13632.0,2604,18601,-2789.0,19788.0
3832,-19156.0,11480,18470,-13981.0,17238.0
5288,-13596.0,5556,2698,2062.0,3444.0
4116,-16544.0,6528,-15808,14834.0,-9071.0
1748,-18516.0,8676,-17422,9552.0,-22129.0
8640,-11752.0,-3128,-1906,7748.0,1136.0
8172,-14312.0,-548,12248,-1642.0,8078.0
4848,-16540.0,6312,20011,-6971.0,13370.0
4472,-15164.0,9144,15786,-11534.0,11203.0
3852,-13644.0,8420,-7152,2656.0,-443.0
1344,-18372.0,9440,-19726,18784.0,-16325.0
5512,-13768.0,3872,-15442,-3267.0,-18535.0
9252,-12844.0,-2204,-6121,-680.0,-2394.0
7900,-13204.0,400,5277,5872.0,5063.0
5144,-15704.0,5136,15441,-6880.0,15387.0
2468,-16548.0,-3544,-2615,-1357.0,696.0
-372,-16296.0,-1632,1779,-5845.0,-1243.0
-2104,-16936.0,-4984,2792,-15166.0,-8238.0
216,-15140.0,4560,-345,-5543.0,-1252.0
1428,-17044.0,-232,691,-2470.0,1260.0
988,-20412.0,-3380,-2999,3687.0,-521.0
192,-11416.0,-5168,-4137,-5086.0,-3400.0
4136,-15888.0,2072,-667,-400.0,2657.0
2568,-15600.0,-3944,-1818,-3873.0,58.0
2936,-14408.0,-2856,-2138,-891.0,-415.0
1956,-19852.0,-5912,3635,-1178.0,1577.0
-1572,-17128.0,-4424,3456,-6279.0,-652.0
816,-15480.0,-828,-2627,1974.0,-10.0
-532,-14268.0,-2204,255,-244.0,1047.0
428,-17564.0,-224,-1799,10627.0,2650.0
1480,-20756.0,-3396,380,6135.0,-2377.0
692,-13836.0,-5780,-975,3515.0,-2041.0
2200,-14896.0,-6160,-706,5280.0,2515.0
4084,-15004.0,-752,-788,2981.0,1263.0
2568,-16372.0,-2644,2921,-1225.0,-478.0
1880,-16544.0,312,338,-5341.0,-320.0
-1780,-17760.0,-200,2840,-7261.0,-2680.0
2228,-14904.0,100,-1746,-4867.0,181.0
1052,-17364.0,-2504,-1257,2569.0,1039.0
2496,-18892.0,-120,-2948,2652.0,-1641.0
-564,-12048.0,-1964,-1789,-340.0,-1324.0
3260,-16748.0,-704,1275,5434.0,3114.0
3128,-15108.0,-1304,-2133,-5227.0,76.0
2576,-15748.0,-4500,-350,-2032.0,-732.0
2432,-17440.0,348,1480,-3255.0,-6.0
-1288,-15672.0,1616,722,-5997.0,-1768.0
948,-15964.0,1464,-612,2565.0,2387.0
108,-16688.0,-1092,-886,2895.0,1823.0
2532,-17348.0,680,-2691,4879.0,-2447.0
1500,-14512.0,-2464,-359,-4100.0,-1876.0
4684,-17140.0,3076,-120,-1296.0,2225.0
1740,-16176.0,-2436,-207,-15713.0,-1223.0
72,-17976.0,-1164,671,-9995.0,-2758.0
-848,-16428.0,-120,-2177,-17732.0,-1515.0
-644,-15884.0,3296,302,-13387.0,-297.0
-1452,-18396.0,512,966,-12005.0,-199.0
-708,-15832.0,-160,-828,-10512.0,-2190.0
-456,-16220.0,-352,-1321,-2116.0,-902.0
2008,-18660.0,-216,475,-2433.0,-709.0
408,-17848.0,-5500,1081,-11547.0,-1517.0
2184,-15680.0,268,-1315,-2959.0,-2194.0
2812,-15056.0,-172,-1338,-12511.0,-745.0
1548,-16168.0,-1152,2233,-8560.0,-1337.0
1224,-17992.0,-76,3005,-9348.0,-1346.0
828,-17384.0,484,116,-8935.0,-863.0
1996,-15172.0,396,-472,214.0,2170.0
2016,-17352.0,-896,-1044,4910.0,1689.0
2164,-16856.0,-624,-3431,7127.0,74.0
512,-16624.0,-784,-3930,9064.0,980.0
2572,-16200.0,-3372,-274,5585.0,1393.0
4036,-15288.0,1972,-1740,5843.0,2032.0
1628,-16292.0,-3124,-374,-6039.0,-579.0
2620,-16164.0,-472,3457,-3864.0,-905.0
1156,-14244.0,1588,1936,-8105.0,-2631.0
1612,-16568.0,-3480,2483,-3927.0,-483.0
252,-16176.0,3424,-2063,-6419.0,4089.0
-316,-17728.0,-1732,-2570,-915.0,912.0
460,-16912.0,628,-2088,1071.0,-2576.0
1140,-14520.0,-104,-2295,-3590.0,-968.0
1900,-15700.0,-3732,1639,-1203.0,-1014.0
2964,-15680.0,256,-1259,-2211.0,-202.0
2548,-16040.0,-2220,-639,-3767.0,-948.0
2668,-15312.0,-2700,-138,-1847.0,-45.0
2664,-17652.0,-592,3332,-750.0,-705.0
-252,-15148.0,756,2113,-2274.0,-2316.0
1848,-17136.0,-1500,-680,4722.0,4436.0
-84,-16472.0,-1244,-2317,-751.0,2887.0
772,-18172.0,2444,-3484,6561.0,75.0
228,-15900.0,-360,-1966,5679.0,1206.0
1944,-17436.0,-4576,567,4242.0,3043.0
3044,-15140.0,896,-2581,4035.0,130.0
2948,-15580.0,-3488,-626,4549.0,108.0
1344,-19820.0,-3908,1137,2234.0,-35.0
-120,-14216.0,-4360,2227,3172.0,-2101.0
-1772,-17484.0,-6324,722,4870.0,719.0
-1096,-16112.0,-1472,-1171,8325.0,2400.0
-2424,-17216.0,-460,-1459,20086.0,1773.0
-1260,-16768.0,-820,-2672,19684.0,1379.0
1520,-15544.0,-1060,-4464,14328.0,3034.0
2968,-15796.0,-2100,-3716,13208.0,2340.0
4016,-14448.0,-1828,-1998,9336.0,2194.0
3968,-15320.0,-3120,773,9088.0,3367.0
5036,-15952.0,-2280,827,4019.0,1599.0
268,-16912.0,-36,-1375,-5049.0,-1298.0
2472,-16792.0,1444,838,1518.0,-1349.0
1512,-14980.0,-2000,1235,-1041.0,-482.0
3492,-17232.0,2544,-1887,-1038.0,878.0
3148,-16124.0,-644,-4574,559.0,210.0
4004,-17168.0,-1640,-690,583.0,-1194.0
952,-14728.0,-9036,490,-4652.0,-4067.0
2132,-15508.0,-3892,-131,-2984.0,1162.0
376,-15448.0,-4556,-249,606.0,4868.0
-1272,-14056.0,-3356,-3247,-2974.0,3588.0
-2188,-15580.0,-5884,-2838,1560.0,1878.0
-2124,-16800.0,-6392,-2544,-1637.0,-1170.0
-1060,-18404.0,-6936,852,2824.0,-1127.0
252,-17200.0,-2740,1875,-478.0,-3483.0
692,-15212.0,-4848,3273,2159.0,-5612.0
3164,-14432.0,-2272,-1107,-7034.0,-6947.0
6176,-13544.0,-1828,1096,5881.0,-5279.0
7936,-14092.0,-612,479,3146.0,-2505.0
8096,-14116.0,-1432,347,3931.0,-1180.0
8828,-14508.0,-32,490,1332.0,-245.0
8368,-14656.0,472,-369,750.0,464.0
8268,-14500.0,572,-931,-204.0,198.0
8328,-14768.0,-92,-724,524.0,273.0
8028,-14436.0,332,-477,-392.0,-127.0
8224,-14396.0,832,127,1081.0,194.0
8164,-14688.0,1024,-654,1050.0,435.0
9108,-14892.0,2620,-409,3104.0,194.0
7700,-14600.0,168,-134,-382.0,-110.0
7964,-14700.0,548,44,1680.0,-52.0
8112,-14476.0,820,251,1411.0,-130.0
8456,-14512.0,1648,-260,184.0,-353.0
8164,-14832.0,1160,-535,1155.0,-477.0
8632,-14644.0,1828,-39,549.0,454.0
8012,-14828.0,2816,-723,303.0,-44.0
8228,-14768.0,-1316,-2633,-3620.0,-1333.0
8760,-14788.0,-656,-1566,-491.0,-647.0
8460,-14512.0,2948,187,2486.0,-482.0
8712,-14280.0,776,240,735.0,159.0
8692,-14792.0,1856,-597,354.0,-170.0
9000,-13648.0,1220,754,1919.0,-237.0
8912,-14260.0,4056,334,315.0,334.0
