ax,ay,az,gx,gy,gz
6684,-27404,6320,5052,203.0,8.0
3888,-10352,8044,-19389,16121.0,-2040.0
3464,-20592,-7152,-18230,5316.0,-9921.0
4788,-9228,6128,11834,5385.0,9191.0
3168,-12756,5576,15077,-11024.0,10421.0
10048,-21292,-4908,-6052,6500.0,2981.0
2248,-9684,4016,-19966,-2517.0,-11096.0
8272,-26316,-960,-2846,19183.0,-5788.0
-1620,-5936,8192,19562,-1183.0,15090.0
4648,-15380,2940,18372,-32028.0,3305.0
2812,-3400,-3008,-27954,1308.0,-4272.0
8636,-26644,6676,5266,5962.0,1661.0
-1400,-8000,6608,21434,3490.0,4083.0
8624,-27820,-2004,25732,-32768.0,-5471.0
4424,-12636,9112,-24026,25140.0,9666.0
11296,-18868,4932,4325,4790.0,-657.0
-2320,-7920,5400,20782,-7051.0,4855.0
10888,-27892,9936,23065,-31218.0,5948.0
1844,-23412,9440,-2118,-749.0,1002.0
-272,-6932,4368,22709,-10572.0,-2142.0
3052,-10060,172,-18051,21211.0,7486.0
724,-23060,-256,-18970,12959.0,-7845.0
-580,-9376,2932,18886,-20800.0,7063.0
12156,-23436,-3096,-5717,-447.0,2623.0
1436,-6516,3988,-22545,14976.0,-6465.0
-984,-32768,3800,-5105,12087.0,-6749.0
1140,-9116,9128,16592,-9719.0,8672.0
4476,-11880,-1112,20437,-17173.0,1009.0
5732,-3060,-928,-21226,-4183.0,-6470.0
32,-7608,9296,19250,-2466.0,11637.0
6240,-32768,7160,6197,-14563.0,2376.0
2620,-23488,-1764,-21818,10086.0,-15249.0
5496,-9960,5888,17971,5929.0,11819.0
1436,-13568,2876,21698,-24614.0,6995.0
-392,-9368,4928,-21252,18538.0,-6206.0
4356,-31352,4032,-4880,-1543.0,-7854.0
76,-4208,8332,20662,-5419.0,8134.0
4860,-24824,9948,15055,-30424.0,588.0
5064,-14680,720,-20895,26306.0,1811.0
5136,-29240,2756,5032,10564.0,-3336.0
1044,-6536,7228,21638,-11371.0,9866.0
11644,-25576,5916,13022,-24169.0,3833.0
1572,-10192,2844,-17949,23254.0,-1219.0
-96,-22396,828,-22387,18674.0,-5611.0
1752,-19868,8160,18718,-13707.0,1150.0
1208,-5808,4872,22585,-2973.0,3066.0
9292,-19440,1664,-8728,2853.0,5441.0
3540,-27208,-1872,-6709,8578.0,-8944.0
5240,-18744,7348,19447,-32768.0,11792.0
8116,-22124,4232,3453,7081.0,-4968.0
6096,-26392,10332,20737,-31982.0,7795.0
7064,-11140,2440,-12597,11477.0,1342.0
2188,-17448,1196,-32640,21765.0,-10079.0
7228,-21296,5204,5866,-5571.0,4650.0
5852,-23344,18064,18009,-31250.0,8214.0
-784,-17952,-572,-15144,32767.0,-1594.0
4612,-21660,13720,-7635,-10914.0,-3273.0
-764,-7396,1896,4620,2038.0,273.0
9724,-26820,6316,20869,-24287.0,7421.0
5324,-8864,-216,3973,-1238.0,4888.0
-1012,-18072,828,-15418,29016.0,-1238.0
3764,-23240,14804,-6923,-21494.0,-3813.0
-1196,-10196,588,-12370,19483.0,-10818.0
13152,-25016,4160,13999,-28731.0,7890.0
3228,-9700,1300,22434,10723.0,9174.0
1540,-15336,5612,21279,-10467.0,-1762.0
3116,-13016,12100,-17711,5764.0,-597.0
-3008,-14832,4268,-24943,9718.0,-13931.0
11936,-26304,-1940,3708,-16811.0,3432.0
2332,-6624,-2836,-6429,8498.0,-1714.0
3764,-22988,-728,-12265,14051.0,-8608.0
4472,-16452,4892,23858,-6867.0,17057.0
900,-13932,8748,26414,-20412.0,9206.0
4948,-9408,-1780,-28228,17375.0,-5499.0
-3276,-32404,14380,-17113,21863.0,-19704.0
3240,-12504,2640,12435,-4247.0,7762.0
3740,-8112,12808,23831,-14739.0,8023.0
11528,-19800,872,-5174,462.0,5330.0
3356,-9868,-5788,-20384,13601.0,-1009.0
3384,-10876,6732,22857,-14760.0,11963.0
5808,-23864,-6080,-10469,12025.0,4313.0
2944,-11416,1708,-20859,13339.0,-3652.0
-5548,-32768,7652,-6095,15641.0,-10944.0
5904,-14260,9564,15439,-19721.0,7381.0
7312,-18204,-300,-8915,20017.0,1622.0
3612,-30064,3252,-5747,-3253.0,-1769.0
184,-5944,2096,16874,10005.0,-1056.0
2528,-10348,11068,13475,-23175.0,11086.0
6256,-27948,3880,-3153,15793.0,-6278.0
-164,-6948,6696,17987,-10574.0,8593.0
3016,-12752,1184,4853,-4919.0,5850.0
-24,-7064,1172,-12857,10295.0,-11846.0
12684,-27892,3104,1576,-3028.0,794.0
7948,-27484,11128,11056,-18320.0,5101.0
3600,-7248,1804,-18396,4904.0,-3093.0
-4320,-16264,15016,15553,3882.0,9839.0
-2084,-13512,4144,12992,-24809.0,8850.0
8624,-24428,-3928,-6579,10142.0,-295.0
2376,-6276,1656,-21800,9220.0,-7353.0
-6352,-32768,-3344,2191,6802.0,-641.0
308,-11544,5500,20275,-7118.0,12267.0
9144,-19464,9460,14309,-19199.0,894.0
5140,-15672,4844,-17008,30311.0,3278.0
1780,-13744,-452,-24688,5812.0,-7882.0
8340,-18384,4372,6319,1803.0,450.0
-2736,-9400,2300,19630,-10408.0,4987.0
11856,-24892,-7024,7027,-28817.0,3255.0
1812,-10420,3728,-20723,21035.0,-1110.0
5268,-26800,-8792,-16897,575.0,-6864.0
184,-12812,1864,23900,-32768.0,12023.0
6260,-20548,4764,-1954,5499.0,-2027.0
-1696,-32768,4496,-22166,20737.0,-13324.0
360,-10008,6716,13263,-678.0,7207.0
