ax, ay, az, gx, gy, gz, temp
-15468,-940,1136,-2188,13615,-3141,268438473
-15424,-992,-56,-1884,11974,-2106,268438473
-15716,-1000,-452,-3717,9622,-2484,268438473
-14984,-1184,-876,-4682,5368,-2081,268438473
-15644,-1540,-544,-1865,1908,-1734,268438473
-15344,-1316,-544,-1126,1127,-1411,268438473
-15516,-1628,-1756,-1788,-1436,-767,268438473
-15948,-1800,-1652,-2400,-7987,76,268438473
-15564,-1304,-404,-1652,-12703,570,268438473
-15572,-2100,808,-538,-19595,2057,268438473
-16876,-2196,1832,-402,-23884,4523,268438473
-15176,-868,3696,1947,-23240,4132,268438473
-15272,-968,3748,1770,-23311,4776,268438473
-13320,-1752,6492,369,-32050,8110,268438473
-13172,840,7204,1899,-32768,9389,268438473
-13244,1604,8344,5510,-25112,4984,268438473
-12976,2280,8852,5478,-23394,1635,268438473
-11448,1656,10820,4052,-23013,2294,268438473
-10580,1828,11220,3337,-25502,3684,268438473
-8700,1404,13360,1788,-28463,3442,268438473
-7464,2280,12728,-2397,-20887,1668,268438473
-8380,1916,13088,-5633,-22951,1193,268438473
-4744,564,14560,-4845,-30715,1320,268438473
-1856,336,14560,-1568,-25934,-132,268438473
-1920,524,15568,-307,-20536,701,268438473
-1892,1108,15392,-1490,-21938,2108,268438473
-2232,1304,16060,-2313,-26540,1239,268438473
-320,2136,16540,-2321,-27391,-648,268438473
1312,428,15988,-1961,-26708,-274,268438473
2888,436,16272,-1650,-25056,1080,268438473
3472,804,16772,-1625,-26999,1274,268438473
5644,1012,15128,-2677,-25299,518,268438473
6336,280,14912,-2953,-21706,-1383,268438473
7248,-604,14340,-311,-18025,-675,268438473
7516,28,14304,1511,-17078,-619,268438473
9320,880,13384,674,-21864,-651,268438473
12352,1156,12076,-878,-23312,627,268438473
11596,228,11540,-1117,-20259,-367,268438473
9900,144,10192,-624,-22965,-737,268438473
15028,704,8596,-1672,-29256,-561,268438473
15372,988,8168,-2162,-25080,-759,268438473
13800,-4,7896,-1346,-21599,-1656,268438473
16472,816,6656,-1484,-23582,-2511,268438473
15340,572,6316,-2136,-20875,-2955,268438473
14644,544,3776,-3106,-22089,-2066,268438473
16748,524,1048,-3872,-24388,-326,268438473
17972,-364,1216,-1449,-19876,469,268438473
17964,452,668,185,-14966,770,268438473
17532,1500,-292,-1082,-13770,986,268438473
17612,1168,-692,-1062,-12487,-443,268438473
18380,424,-1880,721,-8978,112,268438473
16896,800,-2576,1275,-10812,1839,268438473
16000,288,-2920,1229,-9594,1540,268438473
15460,-16,-1816,1219,-4080,-687,268438473
16248,552,-2224,238,-2579,-1442,268438473
17608,1120,-2692,-88,399,-989,268438473
16736,1236,-2928,-381,528,-275,268438473
18208,736,-3892,53,3176,-1122,268438473
18160,500,-3068,565,9597,-1167,268438473
18380,340,-2440,777,15956,-1657,268438473
18024,-304,-1716,2809,25697,-1901,268438473
17636,264,452,3850,32767,-1874,268438473
16776,1164,2568,4816,32767,-2125,268438473
14132,612,4292,5149,32767,-1128,268438473
15372,1684,5572,3757,25363,680,268438473
15756,1332,7224,2585,23535,1767,268438473
14492,1704,8824,1942,26363,1278,268438473
12840,988,9652,1752,29821,-457,268438473
11500,1440,10016,3625,31151,-975,268438473
10420,1592,12456,5798,29566,-1715,268438473
9472,2208,13940,5044,26597,-1203,268438473
8092,2328,15040,2629,25670,-1118,268438473
7340,2256,14852,1385,23942,-1684,268438473
7208,2612,14348,1520,24304,-2892,268438473
5424,2504,15692,2978,23253,-2440,268438473
4708,2976,15880,2720,23364,-1497,268438473
3576,2664,16452,1585,25867,-1418,268438473
1732,2932,15696,1088,25035,-1812,268438473
540,2684,14888,1756,24438,-3584,268438473
-1920,3068,15696,2696,25089,-3572,268438473
-2728,3976,16220,-93,21086,-3145,268438473
-3784,3388,15884,-2504,16605,-3450,268438473
-3688,2484,14716,-945,16303,-3465,268438473
-4408,3048,12352,-993,21650,-2639,268438473
-5972,1840,14804,-1512,16031,-3380,268438473
-6204,2416,12004,-4784,20910,-1203,268438473
-8624,2116,14236,-7263,19254,-195,268438473
-8936,1464,11904,-4675,15576,-871,268438473
-9692,772,11588,-1387,15548,-1558,268438473
-10692,1860,11152,-452,15890,-1213,268438473
-11976,1988,10360,-739,15111,-1200,268438473
-12376,1952,10188,-691,13743,-2131,268438473
-11128,1000,9532,-321,12496,-3920,268438473
-11624,364,8984,1393,13368,-3659,268438473
-13592,880,8444,4033,13330,-1991,268438473
-14908,1488,8748,4147,11280,-650,268438473
-14296,2028,8632,2747,9922,-1112,268438473
-13936,1572,7944,1671,11771,-1673,268438473
-14704,712,6032,1435,14210,-1390,268438473
-15148,1112,4428,3019,16135,-2550,268438473
-15144,1376,4740,3107,14254,-4161,268438473
-14632,20,4404,880,12636,-3969,268438473
-14204,-220,4352,-1118,11145,-2124,268438473
-14568,-32,3412,-2187,11925,-1224,268438473
-15852,180,1664,-2566,11306,-852,268438473
-15376,1092,1176,-2506,9011,-1145,268438473
-16152,676,284,-2490,10671,-3531,268438473
-16284,-232,-1488,-3271,8245,-3705,268438473
-16340,-120,-2508,-1914,2911,-3659,268438473
-14720,-952,-1004,-297,-249,-2988,268438473
-14308,-404,-172,-448,1479,-1497,268438473
-16544,-1208,-2068,-531,-1306,-403,268438473
-15216,-1816,-1724,-1091,-8438,1520,268438473
-13956,-1380,496,-804,-11186,4154,268438473
-15200,-348,792,-1480,-12719,4496,268438473
-16768,-388,628,-2176,-20221,4755,268438473
-15128,-408,2876,-2327,-29983,6340,268438473
-13768,324,5648,-485,-32180,6937,268438473
-14480,1368,7260,837,-31839,6810,268438473
-13540,1564,9836,1269,-31394,5663,268438473
-11200,2172,10164,802,-30821,3938,268438473
-10068,2280,10248,-1543,-27708,2686,268438473
-9664,1796,10624,-3619,-20656,3898,268438473
-9952,1880,12872,-2929,-19063,5837,268438473
-9768,1964,12892,-1523,-17281,3785,268438473
-8500,1964,13440,-842,-18197,1859,268438473
-6424,1220,14216,-24,-23440,1677,268438473
-6512,2136,14204,-625,-23908,2642,268438473
-5160,1716,14740,-1773,-26697,4313,268438473
-2684,2112,15092,-841,-27532,3132,268438473
-1368,3644,15032,550,-27706,1054,268438473
-744,2676,16360,1078,-26536,-1016,268438473
1012,2500,15900,-311,-28635,-1793,268438473
2980,2184,14976,-641,-31566,-2639,268438473
6472,1220,14660,523,-29738,-3254,268438473
5956,1624,14600,189,-24128,1097,268438473
6816,2592,15712,-1017,-23548,2288,268438473
7444,2368,15228,-2192,-25780,3351,268438473
9440,2368,13696,-2982,-29292,4669,268438473
13012,1844,12544,-3129,-27212,5144,268438473
11996,1064,12012,-2652,-25210,4510,268438473
9784,280,10332,-3204,-25066,3977,268438473
11384,1092,9320,-3624,-28428,3861,268438473
15940,36,7012,-3157,-28967,3097,268438473
16992,-216,6684,-426,-21729,4035,268438473
14352,-480,6292,-275,-18199,4571,268438473
15560,-1516,4228,-2277,-18948,3403,268438473
15348,-1872,2640,-2412,-20292,2054,268438473
17688,-1868,1768,-935,-19675,3531,268438473
17576,-184,1472,183,-16985,4629,268438473
16944,-436,1928,-887,-15948,2220,268438473
17332,-636,1096,-2763,-12593,720,268438473
17956,-720,-964,-3232,-9167,-411,268438473
17540,-1232,-1764,-2947,-7564,-770,268438473
17432,-2256,-1428,-2236,-10114,-1084,268438473
17848,-1104,-1876,-1462,-5900,712,268438473
17372,-1172,-2268,-891,-3896,370,268438473
17156,-816,-2644,-720,123,52,268438473
17296,-1092,-2528,-377,2149,-181,268438473
16236,-2096,-2380,-444,2432,-661,268438473
17328,-916,-2444,-159,7029,-463,268438473
18204,-1420,-1396,155,11403,-547,268438473
18128,-996,-268,445,18750,-449,268438473
16420,-636,1068,647,28521,-2004,268438473
15900,-904,2252,672,29102,-5446,268438473
19348,-1124,3788,277,31965,-6186,268438473
17792,-440,4684,1034,32767,-4428,268438473
13084,-440,6072,2349,32767,-3289,268438473
10872,28,8720,4239,32767,-3656,268438473
10056,300,11548,4756,32279,-2943,268438473
11788,560,12780,1962,30143,-3246,268438473
10192,852,13408,2285,32767,-6297,268438473
7868,1324,14608,3665,32767,-7039,268438473
5356,2248,14984,2729,32767,-5034,268438473
3996,2600,16168,1158,27906,-3029,268438473
2892,2524,17036,-778,25576,-1124,268438473
1160,1880,16456,-1322,27155,-1419,268438473
416,1740,16240,-641,24314,-2127,268438473
-180,1872,16184,-432,21882,-2453,268438473
-1368,2044,16236,-1789,20823,-1395,268438473
-3140,1348,16068,-2896,20912,-676,268438473
-4008,1140,15324,-2476,19865,-597,268438473
-4392,492,14972,-2036,18959,-441,268438473
-5984,1220,14256,-459,16713,-739,268438473
-6336,1016,14100,-979,17778,-396,268438473
-8164,760,12656,-855,18256,-336,268438473
-8956,1296,11872,265,18583,-611,268438473
-10148,1156,11308,1661,16391,-1345,268438473
-10048,1236,11904,1714,12555,-1841,268438473
-10984,1376,11612,1428,12950,-2336,268438473
-10856,1156,11236,1672,13810,-2311,268438473
-11532,952,10092,1460,12874,-1880,268438473
-11988,612,9932,1610,12640,-1168,268438473
-12304,960,9112,1847,13225,-1030,268438473
-13072,1560,9088,2235,14556,-892,268438473
-14460,1608,8352,2098,15346,-886,268438473
-13848,1852,7648,482,12191,-1561,268438473
-13540,1072,6596,-1147,12393,-1518,268438473
-14220,556,5416,-287,14805,-664,268438473
-14812,648,4372,737,17356,-1156,268438473
-15448,1008,3996,-32,14887,-1089,268438473
-16180,772,2872,-1021,11676,-1821,268438473
-14764,412,2452,-1485,11209,-2418,268438473
-14968,292,1568,-666,13349,-3857,268438473
-15896,-224,528,-596,11606,-2949,268438473
-15392,-360,-92,-1248,10800,-2389,268438473
-15968,-660,-1140,-909,8209,-1318,268438473
-14672,-92,-252,-1392,6282,-1249,268438473
-15812,-84,-1644,-2031,4849,-2110,268438473
-16272,-964,-2240,-2194,-75,-1819,268438473
-15300,-1124,-1548,-1379,455,-607,268438473
-15164,-1020,-1740,-1344,355,260,268438473
-16140,-716,-1784,-1229,-2285,1085,268438473
-16508,-820,-2032,-1693,-8017,2138,268438473
-16684,-876,-1332,-2511,-14444,2847,268438473
-16560,88,364,-2348,-22001,3626,268438473
-16376,184,3364,-268,-32768,2893,268438473
-15136,-1224,2224,62,-32768,1570,268438473
-13792,-128,4744,-1672,-29320,2050,268438473
-13660,124,7268,-1572,-24083,2919,268438473
-14468,-540,9716,-1272,-25779,3449,268438473
-13076,1228,10096,-896,-32768,2637,268438473
-7976,1268,11156,-541,-32768,1281,268438473
-6900,1096,10392,-2497,-31004,333,268438473
-8760,84,12424,-4860,-26511,668,268438473
-11816,-608,14028,-396,-32768,3150,268438473
-7068,624,13584,2196,-32768,-242,268438473
1720,2612,15592,2503,-32768,-5685,268438473
908,1600,16412,2358,-20651,-4531,268438473
-1464,668,15968,2548,-20867,-1578,268438473
312,644,15428,3330,-28945,-652,268438473
4944,1344,16072,4054,-29054,266,268438473
5996,1712,15892,3502,-25071,1978,268438473
6080,1528,15052,1887,-28149,4221,268438473
6752,1608,14424,1074,-31923,5656,268438473
8000,1304,13988,1129,-32768,6634,268438473
9196,1168,13352,387,-32768,6915,268438473
11572,1696,12564,-1153,-31899,6330,268438473
12476,1500,11624,-1990,-27840,5459,268438473
11424,912,10152,-2941,-26788,4769,268438473
11944,320,8556,-4021,-29412,3182,268438473
13492,520,7392,-4462,-29403,1361,268438473
16168,-708,5500,-5327,-29368,-1280,268438473
16612,-428,3312,-4952,-25134,-1129,268438473
16688,-996,2024,-3421,-22950,13,268438473
16524,1168,-644,-2084,-21300,-250,268438473
18036,-1748,-256,-742,-18033,-284,268438473
16492,-408,-220,-808,-16234,1243,268438473
17648,-364,-1336,-1518,-17760,1176,268438473
18056,-104,-1952,-681,-14830,1754,268438473
17836,-664,-3612,-134,-11108,1478,268438473
15652,-1876,-3464,139,-12370,-453,268438473
18280,-28,-4304,594,-8221,2488,268438473
16480,-668,-4672,801,-6120,1562,268438473
17272,-736,-5084,666,-2966,1469,268438473
16580,-680,-5500,553,-238,1503,268438473
16732,-864,-5792,711,1279,1578,268438473
15328,-560,-6124,895,3387,659,268438473
17472,-668,-4356,1141,10558,396,268438473
16032,-1276,-3832,428,17105,-2559,268438473
17944,-1492,-2540,408,26631,-5309,268438473
18264,-456,-716,1568,32767,-4813,268438473
12380,104,312,1439,32767,-5121,268438473
18084,-528,2796,1025,27464,-7285,268438473
20520,-552,4296,603,32767,-4707,268438473
17704,444,5340,1078,32767,-3645,268438473
12176,436,6892,3377,32767,-4069,268438473
10736,928,9960,5264,32767,-4243,268438473
11856,1424,12124,3640,32767,-4307,268438473
9984,1224,12764,1768,32767,-4694,268438473
7676,1200,13132,3415,32767,-5039,268438473
4848,2416,14308,4618,32767,-4856,268438473
2628,3344,15296,3426,27535,-4660,268438473
2864,3880,16032,1442,22472,-4906,268438473
2964,3196,15892,328,23286,-5758,268438473
1852,2416,15328,532,23536,-5651,268438473
440,3060,15428,1239,20554,-3884,268438473
-640,3188,15856,459,19362,-2306,268438473
-1920,3488,16612,-29,18977,-1472,268438473
-2152,3448,16224,-1821,20479,-2275,268438473
-4304,2932,15296,-2048,20208,-2828,268438473
-5196,2636,14908,-1729,17803,-1622,268438473
-5512,2884,14732,-1868,18125,-1061,268438473
-6620,2936,14392,-2176,19243,-1188,268438473
-7988,2564,12892,-3567,18736,-1002,268438473
-9124,2288,12256,-3387,17480,-793,268438473
-11416,2844,10940,-2956,18294,-365,268438473
-8328,340,13844,-4098,16244,-340,268438473
-10968,2976,8668,-5712,21889,372,268438473
-11808,1368,9440,-6100,19176,477,268438473
-12436,924,8132,-4629,16274,-327,268438473
-12520,1988,5928,-3046,16941,-554,268438473
-12580,1148,7784,-2928,19300,-421,268438473
-14904,820,5696,-2035,17255,-854,268438473
-15188,912,5472,332,16406,-1522,268438473
-14936,1268,5320,19,16905,-2215,268438473
-15164,1352,2952,-2334,14728,-2166,268438473
-16008,-752,1812,-1714,12330,-1746,268438473
-14904,-832,2748,1394,12493,-2174,268438473
-15044,8,2460,1721,13145,-2480,268438473
-15964,208,2032,-167,9583,-1858,268438473
-16572,476,1248,-544,8389,-2564,268438473
-15832,-336,1276,-248,8807,-3623,268438473
-15544,-1496,-612,-174,8479,-3248,268438473
-14652,-2004,-1168,727,6100,-1033,268438473
-15604,-1076,-536,1410,7139,-132,268438473
-16164,-336,-1096,374,4216,-826,268438473
-15044,-756,-568,684,4166,-1132,268438473
-15508,-624,-1096,365,4758,-752,268438473
-16580,-1056,-2072,274,4049,-527,268438473
-16652,-432,-3204,334,225,-28,268438473
-16684,-752,-2584,815,-1162,325,268438473
-17256,56,-1356,861,-2981,-350,268438473
-17196,-576,-1336,-848,-7812,-297,268438473
-17168,-460,-1064,-2873,-15336,255,268438473
-16600,-1320,664,-4023,-27347,1578,268438473
-14536,-2264,1324,-1543,-32768,2907,268438473
-14624,-2328,3184,1005,-32768,1740,268438473
-13004,-980,5696,-337,-32768,616,268438473
-12756,728,7632,-1435,-32768,2391,268438473
-13680,-1608,7476,-1743,-31387,2558,268438473
-12996,-100,10144,1328,-32768,767,268438473
-7984,-864,10420,6419,-32768,86,268438473
-7500,700,12388,7131,-32768,350,268438473
-5260,1544,14416,6494,-32768,1236,268438473
-4228,1824,15800,5377,-29037,3062,268438473
-2688,2104,16184,3107,-30935,4220,268438473
-2388,1420,15764,1649,-32768,5024,268438473
-792,1412,15612,2168,-32768,4497,268438473
728,2208,16276,2893,-32595,2595,268438473
3140,2276,16336,1504,-31222,1011,268438473
4376,2296,16196,-94,-28099,1275,268438473
4336,1968,14800,-1492,-31833,2469,268438473
8940,1940,13656,-2119,-32768,2891,268438473
11840,1700,13536,-909,-27265,2939,268438473
10924,1988,13472,-139,-22144,2733,268438473
8996,1196,12360,-1387,-23648,2282,268438473
11352,1028,11228,-2872,-25612,1625,268438473
11668,276,10040,-3305,-24669,2183,268438473
11744,96,8084,-4216,-29211,2249,268438473
11680,-1932,5112,-4896,-32768,3498,268438473
15916,-1288,2664,-4381,-32768,2166,268438473
18420,488,1636,-644,-27236,1141,268438473
17792,760,1836,2795,-23191,1109,268438473
17500,344,2228,1709,-23337,2440,268438473
17504,-184,780,-198,-19894,2493,268438473
17160,-96,-440,-1143,-12962,566,268438473
17712,-268,-1688,-1263,-8990,-39,268438473
18464,28,-2348,-18,-6491,1134,268438473
17504,284,-2260,1424,-5131,2459,268438473
17356,40,-2104,913,-4869,2444,268438473
17596,-552,-2452,553,-2265,1919,268438473
17048,-376,-2248,1015,2735,1068,268438473
17716,-424,-1832,669,7300,55,268438473
18600,-436,-1788,646,13811,185,268438473
19268,-808,-1412,829,23306,-388,268438473
16444,-968,-496,1514,32000,-1863,268438473
15468,-884,1252,1824,32402,-5391,268438473
18324,-692,4008,1977,32767,-6383,268438473
17992,252,6108,1335,32767,-5237,268438473
13240,220,7504,1003,32767,-4489,268438473
10084,520,9116,2588,32767,-4497,268438473
10100,688,11724,3269,32767,-4027,268438473
11272,1072,13256,985,31623,-2584,268438473
8460,1352,13252,491,32767,-3583,268438473
7388,440,14324,1501,32621,-4718,268438473
7068,1736,14876,1820,31918,-5649,268438473
5032,1928,15540,1583,30925,-4399,268438473
2116,2440,16048,1448,30490,-3757,268438473
1168,2688,16588,-350,28795,-3329,268438473
-564,1912,15812,-1833,30147,-4626,268438473
-1948,1548,15172,-1337,29768,-5050,268438473
-3968,1200,14580,-1065,28797,-4568,268438473
-5384,1604,14760,-187,25402,-3056,268438473
-6600,1628,14892,-1604,24349,-2303,268438473
-8568,1376,13636,-1814,23253,-2546,268438473
-9148,1476,13016,-2167,20764,-2485,268438473
-9160,1216,11984,-2926,20538,-2524,268438473
-10756,128,10636,-2769,19957,-2300,268438473
-12140,-124,9344,-2181,16554,-1747,268438473
-11592,448,9620,-1791,15241,-1120,268438473
-12584,404,8960,-962,16912,-1304,268438473
-13804,-296,8380,-529,16905,-2109,268438473
-14008,-228,7264,-429,14325,-2162,268438473
-12224,-356,7236,-1419,13348,-1384,268438473
-13224,-792,6112,-802,14780,-578,268438473
-12844,-296,5564,-203,15792,-1444,268438473
-15204,-756,4288,-15,17705,-1876,268438473
-15776,-1052,3024,1060,14697,-791,268438473
-13824,-296,3504,497,13269,-748,268438473
-15380,-716,2484,-1299,12289,-55,268438473
-16212,-568,1632,-1377,9036,746,268438473
-15288,-292,1120,-2273,9749,94,268438473
-17204,-528,-676,-2412,8602,-384,268438473
-16416,-128,-520,-1349,8093,-1239,268438473
-15856,176,-856,-676,8502,-624,268438473
-17412,28,-1860,-1316,6166,-752,268438473
-16260,-640,-1792,-1366,3281,-1333,268438473
-15980,-1868,-2040,-637,1840,-1566,268438473
-14816,-2312,-2260,-27,255,-975,268438473
-14764,-1676,-1680,571,-2225,437,268438473
-16344,-664,-800,600,-3517,1032,268438473
-17492,176,-284,-722,-9210,1895,268438473
-17424,200,720,-2926,-14833,2020,268438473
-16620,-780,1016,-4827,-21097,2264,268438473
-16260,-1748,712,-3945,-27011,3829,268438473
-14564,-1392,2272,-545,-32768,1876,268438473
-14144,400,4388,525,-32768,824,268438473
-16232,548,5908,-1593,-32768,5297,268438473
-12124,-32,7864,-1463,-32768,4950,268438473
-8956,-56,9396,1116,-32768,976,268438473
-8904,1156,10584,3884,-32768,-742,268438473
-8932,2132,13828,4806,-32768,-199,268438473
-6104,1212,15732,3537,-32768,-213,268438473
-3936,964,15308,2748,-32768,1261,268438473
-932,544,15452,4204,-30648,2421,268438473
920,736,16548,4351,-24760,1927,268438473
608,1180,16628,3523,-22368,901,268438473
536,1220,16176,3135,-25030,1887,268438473
2348,1904,16264,2699,-30564,4871,268438473
5788,2360,15692,266,-30792,6850,268438473
5904,1840,14632,-563,-26552,6378,268438473
4280,1452,14168,248,-28498,4266,268438473
7528,1392,14016,-83,-31322,4387,268438473
10808,2256,13288,-2176,-27743,4003,268438473
10128,2164,11564,-3226,-24423,1869,268438473
8940,1272,11388,-2972,-27295,663,268438473
12600,1064,10036,-4615,-28936,542,268438473
14880,992,7636,-6628,-27662,-250,268438473
15340,840,6232,-5109,-21448,-2568,268438473
15700,-1012,4784,-1596,-15006,-3220,268438473
16492,-816,4864,762,-19058,-619,268438473
17080,-148,2900,1471,-22754,3888,268438473
17928,524,2428,2583,-19750,3888,268438473
16580,644,3256,2793,-13247,1710,268438473
17140,1228,3820,2302,-13636,2048,268438473
17824,1620,2692,1201,-10875,2748,268438473
16460,648,2440,745,-7861,2169,268438473
15584,12,1632,398,-5652,1868,268438473
15764,120,528,651,-8072,1932,268438473
17208,120,-404,509,-8258,1894,268438473
16132,-724,-828,1517,-12110,3638,268438473
16940,60,-1980,1475,-13183,3903,268438473
16328,-1164,-2632,223,-10910,1610,268438473
15136,-1280,-3204,-719,-8271,-87,268438473
15672,-908,-2944,302,-13557,1206,268438473
16016,-336,-3820,1057,-18177,3603,268438473
15328,-700,-4604,618,-21341,4211,268438473
15472,-408,-5376,-157,-23171,3990,268438473
13260,-1516,-6624,-1492,-25962,4199,268438473
12576,-1716,-8876,-735,-32270,6865,268438473
14268,-2252,-11372,-736,-32768,5470,268438473
14840,-1540,-13760,-1621,-22969,2455,268438473
12776,-2040,-13660,-312,-22202,2351,268438473
12656,-2388,-14136,-591,-23878,2871,268438473
11644,-2232,-15260,-1787,-19866,2901,268438473
8272,-3072,-15716,-2123,-14223,382,268438473
7900,-3148,-16604,-1557,-13557,-576,268438473
10048,-2280,-18088,-2662,-7179,-542,268438473
8744,-2528,-19112,-1615,-921,11,268438473
10196,-2048,-18792,1014,4606,-769,268438473
10832,-1384,-17492,1214,13923,-1391,268438473
13256,-1372,-16696,1741,25478,-2455,268438473
14456,-412,-13316,939,32767,-4332,268438473
13756,600,-12328,-6735,32767,-5462,268438473
13928,-1516,-13548,-9545,32767,-6247,268438473
16704,-2964,-12596,-5503,32767,-6337,268438473
16388,-2660,-8776,157,32767,-5126,268438473
11112,-1084,-3652,3056,32767,-4851,268438473
11100,-976,616,3066,32767,-7480,268438473
14252,52,3276,2289,32767,-6760,268438473
17028,904,4900,1212,32767,-6404,268438473
15620,1660,6104,1634,32767,-6382,268438473
12080,1828,7952,1961,32767,-5587,268438473
9772,1560,10204,2251,32767,-4876,268438473
9428,2060,11164,2162,30449,-4552,268438473
9700,2560,12084,2114,30775,-5864,268438473
6844,2296,13132,3158,32767,-7406,268438473
4068,3272,14604,4725,29854,-6336,268438473
4300,4756,15988,3654,23756,-4732,268438473
5124,4220,16084,56,25648,-5065,268438473
1804,3620,14992,801,27586,-6744,268438473
264,3748,15412,1365,24235,-6556,268438473
-940,4480,16348,1874,22582,-4760,268438473
-916,5856,17092,149,22901,-3932,268438473
-2780,5016,17116,-1902,24949,-5427,268438473
-3944,4544,16052,-2277,21839,-5919,268438473
-4420,3220,15656,-4073,21590,-4686,268438473
-5764,3056,14240,-5446,20888,-3459,268438473
-6252,2268,13656,-6124,20153,-3126,268438473
-6516,1884,12928,-5601,22213,-2019,268438473
-9816,2456,12172,-4146,25162,-2559,268438473
-11356,2524,10908,-5288,22367,-3894,268438473
-11748,980,9896,-6093,20739,-4647,268438473
-10900,780,9004,-4885,21165,-4931,268438473
-11724,112,8064,-4167,22962,-3516,268438473
-14052,108,7480,-2801,22533,-2435,268438473
-15320,76,7152,-929,22694,-3465,268438473
-15008,1252,7496,-750,22697,-4407,268438473
-15120,956,5908,-3631,22843,-5679,268438473
-14148,-356,3608,-5798,18633,-5167,268438473
-13812,-1576,1080,-5953,16690,-4292,268438473
-13984,-2428,776,-3577,16065,-2994,268438473
-14436,-1368,344,-1568,17035,-1928,268438473
-15444,-848,-316,-2777,15341,-1570,268438473
-16272,-1684,-244,-3315,13665,-2069,268438473
-16260,-1760,-2160,-4024,11300,-2904,268438473
-16052,-2644,-3948,-4179,9783,-3284,268438473
-15216,-3424,-5104,-3426,4955,-2414,268438473
-15344,-3376,-4952,-2247,3000,364,268438473
-16500,-2356,-4144,-772,1447,913,268438473
-16576,-1560,-3812,-80,-1749,117,268438473
-15660,-1700,-3528,-1116,-4428,-59,268438473
-15072,-2040,-3240,-1683,-7992,81,268438473
-16896,-2176,-3172,-1806,-13968,2237,268438473
-17856,-1752,-2228,-3014,-25465,4331,268438473
-16136,-1508,-936,-3298,-32768,4118,268438473
-17104,-1444,-636,-1283,-32768,2690,268438473
-15804,-1696,1708,1897,-32768,2469,268438473
-13032,-968,4928,3459,-32768,1909,268438473
-13364,-188,7644,3857,-32768,3430,268438473
-11860,316,9912,4012,-32768,3915,268438473
-9964,1064,12216,3134,-32768,1910,268438473
-7156,584,13660,1147,-32768,870,268438473
-4528,-112,13652,134,-32768,1257,268438473
-3316,-1092,13104,974,-32768,273,268438473
-652,-980,13200,4377,-32768,-1826,268438473
1636,-32,15076,6534,-32768,-3817,268438473
4716,1188,15952,5747,-32768,-3637,268438473
5868,2340,15256,3983,-32768,-1092,268438473
6196,1784,15232,4206,-32768,1166,268438473
9480,2388,15532,3512,-32768,2991,268438473
10856,2152,13484,1818,-32768,3125,268438473
11556,2584,11388,711,-32768,373,268438473
12692,1896,10580,-96,-28595,-2891,268438473
14524,1864,8772,-949,-25862,-1506,268438473
14180,980,6788,157,-27232,1274,268438473
13880,524,5720,2260,-30301,3716,268438473
13584,344,4604,3135,-31071,4533,268438473
14496,1304,3440,3280,-30259,3072,268438473
15888,1632,2824,4156,-29377,2444,268438473
16632,2240,1756,3618,-31511,4486,268438473
14516,1140,-832,2897,-32768,5571,268438473
14308,-704,-4268,4034,-32768,7112,268438473
14336,-656,-7896,5247,-32768,5961,268438473
15920,-1084,-11068,5090,-32768,4165,268438473
17280,-1412,-12752,4244,-32768,638,268438473
17648,344,-13092,4194,-22615,-307,268438473
15052,184,-12424,1655,-14257,-437,268438473
13800,-84,-13288,173,-10886,6,268438473
13008,-516,-13816,-56,-5502,52,268438473
12136,-944,-14016,327,-1470,-3,268438473
12172,-312,-12984,878,3842,-432,268438473
11292,-204,-12740,-740,7862,-653,268438473
11840,-1084,-12780,-1265,8845,-684,268438473
14884,-216,-12696,-681,14687,-218,268438473
15216,1156,-10532,-3222,22858,-612,268438473
15356,1232,-9604,-6427,30288,-1186,268438473
13744,220,-8948,-8126,32337,-2378,268438473
14696,-1504,-8980,-6128,30984,-1683,268438473
16092,-1716,-8556,-2067,30013,-8,268438473
15948,-468,-6364,893,31460,-445,268438473
15912,560,-2972,1650,32767,-2761,268438473
14800,-8,-428,670,32767,-5487,268438473
14828,-268,2080,1012,32767,-6080,268438473
15756,724,4588,1452,32767,-4603,268438473
15808,2356,5532,853,31643,-2847,268438473
15396,2280,6932,-399,31783,-5521,268438473
12412,824,8436,-347,28164,-7162,268438473
13596,1476,10560,450,25898,-5606,268438473
14012,2352,11316,-444,29319,-4088,268438473
9968,2520,11420,-404,29640,-3111,268438473
8664,2692,13296,208,24703,-2253,268438473
7972,2468,14024,-775,20972,-2042,268438473
8312,2408,14492,-1289,20404,-1317,268438473
6424,1952,14528,-763,23590,-1481,268438473
4396,2572,15064,1132,24823,-3288,268438473
3412,3052,16012,909,22238,-5071,268438473
3600,3128,16212,-436,22106,-4441,268438473
1920,2704,15524,-288,25455,-4270,268438473
-316,2756,15432,472,24946,-3771,268438473
-756,3496,16252,-466,25117,-3963,268438473
-3492,2956,15448,-430,26127,-4495,268438473
-4088,2756,15580,-175,26355,-4971,268438473
-5640,2068,14652,-75,28008,-5339,268438473
-6620,2752,14432,-140,26548,-4542,268438473
-9096,2040,13540,-633,23014,-3167,268438473
-8620,3212,13180,-1205,17349,-1525,268438473
-8512,2616,12732,-2934,19545,-1114,268438473
-10284,1564,11216,-2980,19463,-1254,268438473
-9160,1720,10700,-2439,18605,-1099,268438473
-10784,1660,10284,-1360,21357,-533,268438473
