-6296,4296,14952,-1523,12283,4111,268438473
-6124,1776,16376,193,13242,504,268438473
-6928,2256,16300,455,-9297,-4574,268438473
-6112,5240,14764,-616,-10000,-9146,268438473
-2956,5060,15520,-2765,-7081,-8766,268438473
-1932,3556,16636,-3982,-10713,-4550,268438473
-2920,2984,17284,-3994,-17268,-3751,268438473
-3000,3504,17992,-4616,-28340,-6082,268438473
372,2308,17600,-6304,-32768,-6080,268438473
2172,3864,15776,-7985,-32768,-4424,268438473
4156,3072,13804,-9423,-32768,-3487,268438473
6096,-656,12592,-7854,-32768,-5959,268438473
6172,-268,13096,-5864,-31348,-10123,268438473
6448,2128,12436,-4798,-26896,-12082,268438473
9956,1184,12256,-6909,-24765,-11894,268438473
13084,564,9472,-7985,-20540,-11382,268438473
13804,400,6932,-6662,-13589,-9474,268438473
15776,-948,12900,-1448,7954,-10581,268438473
13764,1336,12252,-2074,9227,-3741,268438473
11192,-712,12964,-2541,11790,3347,268438473
8540,-1476,13956,-2025,18185,5274,268438473
3880,-1880,15536,-2397,15103,4120,268438473
3932,-872,15300,-1711,5914,-1267,268438473
4876,304,15220,776,-2758,-4986,268438473
8524,1872,14760,2437,-13542,-8024,268438473
10976,3336,15660,2683,-12491,-6516,268438473
10612,2768,15148,-1375,-7909,-3483,268438473
9288,2204,15588,-4041,-8482,-2151,268438473
8300,1548,12428,-4846,-12502,-3563,268438473
8900,960,11684,-3380,-11361,-5274,268438473
8688,668,10712,-2354,-13277,-7344,268438473
9644,856,9660,-2186,-9203,-8877,268438473
12192,2044,9708,-2486,-4319,-7672,268438473
11188,1324,10604,-3773,-2755,-6888,268438473
12204,1572,10124,-2464,-3035,-5917,268438473
13748,1844,10316,-2465,-3295,-4065,268438473
15076,404,11580,-969,-7407,-1762,268438473
13388,-44,13004,558,-6633,1880,268438473
13656,784,11960,365,-4134,3553,268438473
12264,88,12600,-2569,-353,5636,268438473
10524,288,12904,-3204,8114,5314,268438473
11192,1668,14040,-5434,19303,5422,268438473
10660,1156,13672,-7078,26664,4640,268438473
9504,960,14616,-8606,29321,4286,268438473
7420,468,13592,-5538,27308,3825,268438473
5936,-1056,14408,-2729,25670,2637,268438473
5168,-1840,12608,-114,22760,2579,268438473
4204,-832,14220,3096,18868,1847,268438473
4376,-760,13636,2977,18567,256,268438473
5192,60,14464,2257,17826,-1386,268438473
3500,-1628,18796,37,17786,-2790,268438473
3184,-1484,16712,-3740,19033,-2324,268438473
3444,-116,16196,-4062,15934,4163,268438473
1280,-2100,16152,-3509,17720,8220,268438473
-152,-2056,15096,-2634,15299,9486,268438473
-2656,-1940,15796,574,14066,11585,268438473
-4328,-1236,15820,3641,6552,13247,268438473
-6124,-680,15732,7817,-1850,8742,268438473
-2624,2532,16916,8417,-1172,4059,268438473
-1808,1064,18144,3598,5430,3844,268438473
-1576,1596,17340,994,6844,3840,268438473
-1680,1580,16512,-288,11537,3661,268438473
-2336,1108,14896,-541,12879,2591,268438473
-4004,588,14720,1498,12049,-163,268438473
-4664,912,14660,6184,5589,-2257,268438473
-4472,1280,14980,8486,2032,-4387,268438473
-4728,1440,14684,8334,2811,-6649,268438473
-4696,916,14460,6923,3372,-9824,268438473
-4608,980,13096,6243,6560,-11552,268438473
-3456,1912,14772,3300,-3120,-13966,268438473
-3968,640,15648,2579,-8874,-15658,268438473
-3344,372,16920,6968,-13208,-18014,268438473
-3772,2044,15460,7821,-10102,-19213,268438473
-3192,1720,15396,5442,-6408,-17642,268438473
-2116,1324,15752,4838,-8986,-16551,268438473
-1920,2140,15888,5814,-9772,-14577,268438473
-2432,2232,16720,6570,-10712,-10931,268438473
-2204,2692,16488,6198,-11767,-8334,268438473
-1000,3344,16016,3805,-12151,-7611,268438473
-1096,3460,16704,2103,-10172,-7368,268438473
-1552,3080,17340,2883,-8925,-6031,268438473
-728,2024,17752,4714,-9514,-3797,268438473
-1572,1468,17324,3886,-14845,1048,268438473
-420,1248,15380,3307,-28254,8303,268438473
380,-8,15964,4120,-23160,13328,268438473
816,5548,14852,3249,-6705,21274,268438473
-2176,3408,16408,-899,4327,28900,268438473
-360,1088,17316,-2971,8369,32284,268438473
2140,2456,14584,-4289,14410,31283,268438473
1504,1888,14368,-4207,12056,29904,268438473
-312,8,16100,-1791,13628,28678,268438473
-1924,-540,15924,1501,15733,21018,268438473
1960,1732,13668,2727,14665,6502,268438473
-3556,2228,16516,5952,17149,-389,268438473
-1176,220,17472,12010,25693,-3154,268438473
-2980,896,16172,15259,32767,-1457,268438473
-4808,2572,14180,12060,32767,266,268438473
-6028,1596,12636,7412,27172,2423,268438473
-8660,4784,12816,3894,16916,6254,268438473
-5624,3052,15764,3592,6741,3134,268438473
-7360,3060,17528,1923,522,4184,268438473
-6832,5192,16800,-2800,-11815,2617,268438473
-5736,5516,14532,-5975,-13808,-141,268438473
-3684,3896,13640,-7509,-17969,-4947,268438473
-3772,3808,12668,-8288,-30019,-7937,268438473
1000,2132,12788,-9187,-32768,-8513,268438473
1992,2344,15824,-6641,-32768,-6450,268438473
1332,2860,14628,882,-32768,-5627,268438473
2528,2892,14936,1846,-32768,-489,268438473
4344,2524,14608,1231,-32768,3660,268438473
7340,2524,14860,2016,-24526,4025,268438473
7596,2336,15844,1003,-7225,3412,268438473
7168,2696,16392,-120,-322,3343,268438473
6684,2424,14776,345,7832,1435,268438473
6144,2864,14684,2329,11700,-918,268438473
5580,2960,15568,1580,14945,-3267,268438473
4360,3564,17296,-624,25344,-5999,268438473
2608,4616,16572,220,32767,-8584,268438473
-332,5052,15544,-643,32767,-9701,268438473
-5304,1952,15044,-1501,32767,-8894,268438473
-5860,-588,13768,3634,32767,-2861,268438473
-6724,944,12168,3041,4438,1820,268438473
-3628,1312,14024,-132,-32768,7097,268438473
-3440,2028,17940,-8823,-32768,8127,268438473
-184,3676,15460,-15388,-32768,10766,268438473
5796,4480,12408,-19059,-32768,9529,268438473
8496,2680,13524,-16476,-32768,996,268438473
10000,1416,13552,-9690,-32768,-12558,268438473
13784,-788,15340,-4090,2492,-11449,268438473
12588,-820,14136,-3522,32767,-4496,268438473
9908,-344,13476,-3888,32767,-2588,268438473
5900,192,13044,-3151,32767,1906,268438473
1660,1132,12264,255,32767,3350,268438473
-2040,-288,11384,6439,32767,7144,268438473
-6400,-420,11088,5581,13997,7635,268438473
-4912,-148,14456,2765,-29613,6298,268438473
-3408,1924,14672,-6053,-32768,5038,268438473
4024,1612,20640,-10199,-32768,2199,268438473
5436,2012,15520,-7107,-32768,-520,268438473
8748,992,15976,-986,-32768,-5384,268438473
11868,-68,15452,5001,-14564,-7840,268438473
10664,-412,16124,5732,15305,-6334,268438473
8892,-388,15632,2734,32767,-7675,268438473
6024,2396,14264,-459,32767,-4715,268438473
2244,2892,20864,-339,32767,-985,268438473
-3520,1904,10704,2675,32767,3616,268438473
-3000,-164,13488,1785,-13049,6989,268438473
-2132,1636,15168,-3808,-32768,8281,268438473
1300,1588,17968,-8761,-32768,5899,268438473
6516,2972,13276,-7332,-32768,1788,268438473
9572,1228,13236,-3250,-32768,-6081,268438473
13160,944,12800,-401,-27549,-11396,268438473
15444,892,12392,2761,-2479,-8758,268438473
14336,120,12256,3547,19691,-4413,268438473
11828,952,14228,1933,32767,-3791,268438473
7904,3144,14880,1014,32767,-416,268438473
4236,4052,12588,-1941,32767,2402,268438473
2428,1344,12116,-3270,32767,2245,268438473
-488,360,11600,1624,8221,5044,268438473
-1244,4,14128,2281,-30230,7878,268438473
3836,2148,13420,1033,-32768,5937,268438473
6528,3112,15564,-4087,-32768,440,268438473
10996,1708,17476,-4958,-32768,-6011,268438473
13500,2536,13240,-871,-26787,-12159,268438473
17172,3200,11536,2031,-1254,-8774,268438473
14492,1484,13032,4266,21892,-2222,268438473
11360,2672,13924,3166,32767,2676,268438473
8000,3384,14608,738,32767,5050,268438473
4500,3784,13888,-3494,32767,5048,268438473
3160,1064,14996,-4100,32767,4300,268438473
232,2300,8204,2086,17195,5555,268438473
632,1144,11928,4022,-20369,5531,268438473
2300,4120,16336,-458,-32768,4689,268438473
7476,4960,16792,-3766,-32768,666,268438473
8736,4512,17372,-6263,-32768,-4217,268438473
11284,2504,17000,-4932,-31893,-8187,268438473
14152,1792,15868,-1894,10128,-8015,268438473
11660,1464,15388,-2336,32767,-3460,268438473
9216,1800,14356,-7242,32767,1395,268438473
7360,2112,17892,-9204,32767,2238,268438473
2488,2712,11468,-4106,32767,2704,268438473
-1084,-296,12776,-1601,32767,5470,268438473
-3904,1196,12556,1485,25805,3638,268438473
-4844,720,13528,3365,2413,2676,268438473
-6116,3528,14420,2857,-8953,1669,268438473
-6788,3280,14352,1688,-14751,-2346,268438473
-7576,2884,14704,327,-17660,-6232,268438473
-6636,1416,14496,-304,-13118,-8345,268438473
-4268,2016,15088,661,-10372,-9100,268438473
-2860,468,15716,2434,-5673,-9285,268438473
-1356,-68,15568,4407,357,-7850,268438473
800,1232,15912,5041,5702,-5869,268438473
988,1404,16772,2483,4268,-823,268438473
-256,2708,17832,-2061,-371,5334,268438473
-3048,3748,17692,-6304,-2041,11702,268438473
-2744,2780,16664,-9881,-784,15872,268438473
-1776,3096,14748,-10366,1979,18728,268438473
-2232,1792,14480,-10155,5920,21847,268438473
-1112,1488,14032,-8009,1447,25025,268438473
-2004,724,14892,-4899,730,25569,268438473
-3720,140,16068,-2009,-630,22660,268438473
-2396,1696,16688,-2609,-541,21479,268438473
-2004,1004,16560,-4112,-12,20567,268438473
-1880,400,16552,-2864,-1796,19305,268438473
-2120,920,17200,-1014,-4116,18610,268438473
-1568,952,17308,-1082,-4432,16118,268438473
-816,1448,17040,-1749,-2551,12014,268438473
284,172,16732,-520,-841,6106,268438473
952,-1716,15952,792,-1821,216,268438473
2176,-932,15264,1629,-2277,-8364,268438473
444,-1200,14804,2536,-404,-17489,268438473
916,1476,14684,2487,4679,-21052,268438473
-836,120,13508,4813,1999,-25016,268438473
0,364,13632,8338,-8456,-20709,268438473
1820,628,15004,7984,-14564,-16890,268438473
664,1320,16420,7525,-23965,-12756,268438473
2940,1992,17484,3820,-27630,-10528,268438473
3672,3268,15124,-108,-25129,-10195,268438473
3968,2996,14628,-3132,-18953,-12422,268438473
3352,3656,16328,-1037,-16098,-14918,268438473
3364,3820,16388,1038,-10272,-18074,268438473
3524,4904,16864,2276,-2226,-20480,268438473
4400,5008,17116,1137,5688,-22994,268438473
4892,5280,17468,-573,14289,-24164,268438473
5456,180,17900,-3325,9724,-19884,268438473
936,2432,17268,-5798,2588,-15748,268438473
1584,3060,15232,-3440,2476,-14000,268438473
1724,2276,15868,689,6297,-11755,268438473
2640,2888,15544,6090,9402,-8533,268438473
1420,4852,16692,5134,9245,-7385,268438473
-160,5304,17128,-24,4981,-9435,268438473
220,4272,17320,-3696,7774,-10440,268438473
-1060,4724,15900,-4597,11819,-11013,268438473
-1184,5424,16680,-4477,14179,-12653,268438473
564,5236,18620,-3802,16293,-16965,268438473
-2972,4124,16348,-6419,16801,-17097,268438473
-4364,2876,15184,-8188,13810,-14332,268438473
-4488,1540,13840,-6015,12157,-12841,268438473
-5528,24,12264,-4471,10818,-10661,268438473
-6820,-1312,10936,-3861,6918,-6105,268438473
-7344,-2200,9764,-2402,1394,-791,268438473
-7836,-1908,9452,596,-5023,4688,268438473
-8308,-824,9688,4775,-12913,9803,268438473
-8476,852,10188,6663,-19036,14014,268438473
-8276,948,13540,9587,-15397,17089,268438473
-6860,3924,14908,8252,-13882,16093,268438473
-5064,4380,16292,4042,-22600,13736,268438473
-2300,4332,17208,2523,-24666,9792,268438473
-640,3832,18544,2966,-19625,5756,268438473
1096,3928,19200,3610,-8455,1973,268438473
1568,3956,16856,2996,-907,257,268438473
7356,2112,17708,3651,5895,2409,268438473
340,3824,16228,5865,7403,10810,268438473
-160,3844,14584,7010,7505,11145,268438473
-1396,5064,15416,7872,3170,10342,268438473
-1020,5700,16204,8216,2606,7862,268438473
-452,6116,16844,8719,4431,2824,268438473
872,5500,17164,9076,11638,-1222,268438473
-648,5972,14336,6870,7985,-308,268438473
-680,7140,14288,5470,4429,1313,268438473
-828,7736,14716,4040,1527,1047,268438473
-1412,7472,14384,5593,1485,650,268438473
-1524,7344,13196,7915,1532,916,268438473
-1132,7300,12992,10371,4205,782,268438473
-1256,8848,13088,11543,6066,788,268438473
-1916,8772,10404,11888,8702,55,268438473
-2204,11408,13204,10237,7365,-774,268438473
-1600,11208,12320,6509,6277,-394,268438473
-2232,11796,12040,2745,5239,-102,268438473
-2632,11200,10908,1074,5522,-531,268438473
-2480,10932,10308,140,8211,-1576,268438473
-3012,10592,10280,-2460,9479,-2500,268438473
-3092,8964,9540,-4815,9968,-3797,268438473
-3520,7756,9264,-5700,13967,-3503,268438473
-4652,7904,9392,-5268,16551,-3466,268438473
-5848,9100,9532,-3888,19794,-4347,268438473
-6644,8508,9252,-3119,22003,-6316,268438473
-8828,7728,9572,-3992,24247,-7332,268438473
-10596,8780,9172,-7467,29817,-8734,268438473
-11824,9612,8716,-8766,32694,-8031,268438473
-11456,7956,7588,-6490,31776,-8555,268438473
-13048,7248,6384,-2320,29753,-11049,268438473
-15012,4772,6116,954,25100,-11505,268438473
-14544,5092,5148,1943,20892,-10418,268438473
-15328,4684,3632,-103,18506,-10831,268438473
-15168,4188,2596,-3137,17156,-10950,268438473
-15636,3868,1556,-6324,12031,-9849,268438473
-15864,3044,280,-7613,4649,-6201,268438473
-15268,2764,-492,-7811,-4415,-291,268438473
-16652,2568,-452,-6972,-14731,5325,268438473
-16648,2636,1044,-5193,-26489,9407,268438473
-15928,4412,2464,-2233,-32768,11726,268438473
-14544,4888,5168,566,-32768,10752,268438473
-12380,5632,7344,2968,-32768,8671,268438473
-9504,5848,9276,4613,-32768,6180,268438473
-7624,6160,12380,5554,-32768,5310,268438473
-5384,7056,12896,7086,-32768,4727,268438473
-3104,6852,14152,7396,-32768,6150,268438473
-952,7352,14316,7670,-32768,6723,268438473
1064,7144,14828,8494,-32265,6282,268438473
2164,7184,13680,7738,-26619,6064,268438473
4564,6796,13316,6853,-26714,5135,268438473
6636,9916,11060,6949,-27647,3054,268438473
7240,8532,10632,6769,-27193,2280,268438473
8468,9532,9940,6330,-27639,3216,268438473
9208,8984,9116,6985,-27653,4269,268438473
10872,9152,8452,9139,-24975,5206,268438473
11140,9552,7600,9767,-24149,7369,268438473
12152,9524,6564,8158,-21560,9506,268438473
11888,8772,5888,5791,-17715,10357,268438473
12820,8372,5112,3430,-12760,8523,268438473
12388,9268,4572,910,-7720,6288,268438473
13080,8432,4456,657,-4978,4115,268438473
13868,8696,3940,299,-2334,3895,268438473
14988,8364,3580,-820,865,6165,268438473
15556,9568,3444,-2420,4598,8327,268438473
14376,7028,4332,-3005,9368,8965,268438473
14016,6760,4660,-3904,13256,7415,268438473
12648,6096,5944,-5605,15135,5282,268438473
12872,5704,7032,-6461,17020,3636,268438473
13736,5572,7948,-6238,19521,2180,268438473
13916,5716,9148,-7042,23183,1358,268438473
13188,4600,10436,-9406,24662,222,268438473
12208,4416,11984,-10977,24996,627,268438473
10792,3644,12844,-11921,24988,1411,268438473
9096,4112,13864,-12510,23354,97,268438473
8264,4168,14200,-12197,22669,-1745,268438473
7788,3612,15128,-10479,21668,-2252,268438473
7452,2944,15752,-8419,17597,-1235,268438473
6004,2092,15884,-8323,13289,1347,268438473
6156,1096,17196,-9905,9510,2997,268438473
4116,-164,16324,-11954,13901,2089,268438473
2464,-808,15268,-12512,16649,-1738,268438473
1208,-828,14216,-11414,19730,-3952,268438473
-1020,-680,14160,-7507,22877,-4873,268438473
208,-2716,15996,-599,20886,-5394,268438473
-2420,1260,18960,5805,3354,-1241,268438473
-1480,-6120,16816,9073,8301,1152,268438473
-556,-872,14508,7644,12688,4451,268438473
-720,-488,14868,9480,15293,6211,268438473
-132,1164,13836,9505,11991,6786,268438473
-4756,3920,15228,5241,2791,5172,268438473
-6680,2140,18584,2324,10687,-3213,268438473
-5752,2796,17364,-4679,7524,-6327,268438473
-5504,2348,16100,-8539,6473,-5977,268438473
-4904,744,14192,-9402,6552,-4668,268438473
-4924,136,13468,-8285,7795,-3300,268438473
-5888,-1104,14248,-5576,11579,-4291,268438473
-7088,92,14992,-2644,14665,-4078,268438473
-7544,-1504,13812,-1069,10791,-4341,268438473
-7300,-1884,12104,13,4747,-3264,268438473
-6136,-2516,11016,1561,-921,360,268438473
-5852,-2688,10220,4543,-11100,5172,268438473
-6784,-3800,10864,7750,-26003,9254,268438473
-5644,-936,13380,12108,-32768,12484,268438473
-3508,2748,15892,16534,-32768,12274,268438473
-592,7388,18312,17342,-29124,6747,268438473
-116,5880,20564,13348,-19915,-1744,268438473
1616,4760,20628,3635,-18903,-11864,268438473
3144,4636,19272,-8313,-16241,-17359,268438473
4388,3160,15040,-13779,-8438,-17847,268438473
4188,1548,12608,-10537,1568,-14083,268438473
2408,-416,12584,-2737,10623,-5538,268438473
352,-1012,13948,2895,12859,3152,268438473
84,2536,13972,6536,11025,11127,268438473
408,4456,14524,7306,12442,19811,268438473
768,4648,16208,4632,13630,26019,268438473
108,4472,17572,631,13040,24534,268438473
-804,2820,18556,-2889,10168,15523,268438473
-1516,2564,18264,-4540,4631,3329,268438473
-1160,2324,16832,-4551,-297,-6419,268438473
-1328,2948,15696,-3271,-1941,-11089,268438473
-1932,3452,15188,-1386,-5166,-12725,268438473
-1936,2940,15608,-1087,-7964,-12382,268438473
-240,2292,15416,-955,-7565,-10810,268438473
-356,1464,14728,-88,-8795,-7180,268438473
1104,2260,15192,435,-8658,-5035,268438473
292,3748,16080,2269,-8460,-9719,268438473
1068,3468,16812,4466,-1041,-15360,268438473
464,4052,15612,4091,3280,-16800,268438473
-240,3684,15704,-142,-2431,-14739,268438473
1008,2048,15988,-3823,-5778,-10801,268438473
1984,1644,16072,-4886,-3381,-8442,268438473
1820,1508,15944,-3874,880,-5176,268438473
956,904,16768,-2397,5199,-3271,268438473
216,1404,16688,-3011,5511,-2266,268438473
-440,1072,16288,-4229,4430,-844,268438473
-1848,1292,16328,-5526,2076,1120,268438473
-2344,676,16896,-6895,2241,2908,268438473
-2212,420,16048,-7379,2584,3130,268438473
-2116,-640,14836,-5116,18,3459,268438473
-2044,-716,12996,-280,-5288,5727,268438473
-636,284,10052,8418,-13150,7102,268438473
-2316,-900,16456,11652,1452,6969,268438473
-1204,1668,16720,5770,-3486,6543,268438473
-1004,1564,17060,1754,-5321,5950,268438473
-880,2220,16712,-989,-4499,6076,268438473
-80,1336,17468,-1278,1002,6718,268438473
-580,2016,17748,54,10523,7031,268438473
-340,1312,16724,264,8424,6394,268438473
-536,2228,14516,739,4307,4721,268438473
88,2540,15364,1182,2575,5096,268438473
236,856,16580,1172,798,4878,268438473
-128,1020,16444,1369,-3634,4015,268438473
-1368,372,15112,-197,-9549,5154,268438473
1960,1428,13728,-719,-18534,7114,268438473
4564,836,16984,3476,-12179,7394,268438473
2340,3296,16012,6369,1525,6841,268438473
1396,3548,15964,4563,2540,8366,268438473
1372,3716,16624,3233,7055,8586,268438473
88,4640,18216,-770,7990,4301,268438473
-1244,3660,15296,-5579,-568,3266,268438473
2164,1756,15972,-7360,-2059,4355,268438473
3468,1720,15628,-6411,1421,7558,268438473
2844,-636,16140,-4773,5489,10350,268438473
40,-2328,16068,-1476,1101,9713,268438473
-1364,1112,14752,2088,-4452,6281,268438473
388,2200,15148,2206,-796,1632,268438473
3372,1900,16416,2212,327,1311,268438473
4652,2932,16092,-98,2491,6657,268438473
2860,2968,15764,-1426,4131,12652,268438473
1252,2868,15168,-1198,4054,15653,268438473
-588,2284,15444,1590,3846,17966,268438473
-372,-764,16840,2757,3671,19481,268438473
-1936,708,14696,740,8524,20776,268438473
-5320,1452,19032,-1689,4784,18122,268438473
-2104,108,17480,-3730,-1501,9388,268438473
-2176,-1096,17484,-6337,-3105,-9336,268438473
1896,296,14424,-5213,-2149,-20375,268438473
4984,2668,14616,-1244,-2665,-25064,268438473
15036,3048,14820,4570,-3249,-23917,268438473
11572,6964,15240,6765,8338,-3357,268438473
3740,5904,17716,1315,16270,19606,268438473
-7236,-868,18088,-1502,2047,32767,268438473
-7432,564,14816,-3046,-5093,32767,268438473
-7836,-2864,15528,-4213,4177,6055,268438473
-5768,-636,16460,-4058,2301,-7935,268438473
-1868,372,13552,-1189,-3340,-14400,268438473
2080,2232,13524,3296,-4360,-15660,268438473
3056,2192,15484,8465,-7508,-13067,268438473
2772,8808,14964,8794,9590,-7092,268438473
-1700,6556,17684,3935,6994,11881,268438473
-4228,488,19420,-512,-2062,15476,268438473
-3688,636,17244,-3479,-1313,5081,268438473
-3984,240,15388,-4661,411,-5044,268438473
-648,1300,14040,-2330,-420,-9597,268438473
932,1896,13964,1675,-2879,-9478,268438473
2472,2308,15148,4677,-6322,-6770,268438473
5028,9536,15416,3769,10903,-2810,268438473
-2840,5680,17792,918,4226,12849,268438473
-5116,880,17972,-1047,-1725,16281,268438473
-3996,392,16676,-3688,-237,4426,268438473
-4464,404,15256,-4068,-350,-5307,268438473
-1684,1240,14228,-1429,-2186,-8929,268438473
468,2404,14848,2282,-6816,-8740,268438473
2572,1976,15600,4504,-6611,-5821,268438473
31312,-2284,16860,4729,-253,-4601,268438473
2448,2628,19020,-768,3250,9991,268438473
-2568,2096,17296,-1854,-1603,19310,268438473
-3764,1208,16288,-3583,430,12152,268438473
-6368,-924,16164,-4981,3592,-4014,268438473
-2924,1396,14792,-3037,1438,-10935,268438473
224,1632,14764,823,-442,-12236,268438473
2444,2212,15840,4207,-9072,-11074,268438473
4232,2288,15056,5445,-6586,-6884,268438473
11336,11352,17284,1888,19470,-2048,268438473
-2296,5312,17824,-2824,3004,18288,268438473
-3808,604,16596,-2571,1868,21906,268438473
-4712,372,15048,-3772,4167,7013,268438473
-6644,208,16092,-2688,1791,-5098,268438473
-2492,1012,15152,-459,-2156,-10435,268438473
1008,2228,14432,2759,-3829,-11350,268438473
2940,2336,16064,5993,-9216,-9956,268438473
19756,4196,19248,5943,449,-7411,268438473
2116,2728,18936,-1672,5988,9438,268438473
-3164,3460,18352,-2588,1536,22791,268438473
-4988,932,15820,-4471,148,17274,268438473
-9624,-1464,16524,-4636,2311,-2360,268438473
-4372,516,14280,-2736,-502,-13540,268438473
-848,1860,14380,651,623,-17115,268438473
2176,3308,15080,5090,-7530,-14612,268438473
5288,2740,15264,6501,-10589,-10228,268438473
4672,12060,15660,-879,12961,-1514,268438473
-948,6660,17616,-2303,1845,21239,268438473
-4304,376,15088,-4151,3606,25747,268438473
-6744,-316,15880,-4072,5981,11307,268438473
-8776,-848,16396,-3138,2616,-2720,268438473
-5116,712,15244,-738,-2385,-9773,268438473
-1296,796,14388,2611,-5673,-12347,268438473
2124,1988,14656,6624,-8169,-12506,268438473
4876,3364,14824,8020,-7017,-11193,268438473
13412,6588,18704,3496,14813,-6183,268438473
260,6344,19184,-2374,4247,13457,268438473
-4232,108,16564,-4606,1891,20632,268438473
-4232,1116,15076,-5383,4263,13342,268438473
-8716,-1052,16664,-4483,4302,-2543,268438473
-4220,576,14844,-1313,-2809,-9799,268438473
0,1116,14080,1975,-3773,-12668,268438473
2716,2740,15200,6124,-8397,-12251,268438473
4880,3024,15372,7515,-8007,-9990,268438473
2620,9796,14820,119,12322,-1103,268438473
-1736,6984,18764,-1921,2792,19020,268438473
-6056,24,15780,-5281,1300,24450,268438473
-7516,-384,15708,-5380,5709,7774,268438473
-8512,-448,16044,-3933,1414,-6505,268438473
-3256,656,14192,-446,-3419,-13022,268438473
532,1696,13724,3332,-4448,-13919,268438473
3224,2716,15184,7654,-9178,-11859,268438473
5760,3540,16424,7274,-6349,-8490,268438473
2336,6836,16976,-1215,10704,1810,268438473
-1300,5808,17792,-2959,1298,18973,268438473
-5784,-100,15748,-5970,2806,20946,268438473
-6952,-272,14912,-5285,6124,4469,268438473
-7004,192,15660,-2864,-267,-5714,268438473
-2904,1136,14372,448,-3944,-9820,268438473
556,1364,14608,4032,-5470,-10441,268438473
3056,2640,15344,6975,-8217,-9287,268438473
4916,3548,16748,5215,-3122,-6249,268438473
5360,10880,16504,-1313,16983,-342,268438473
-1860,6240,17572,-3195,199,16956,268438473
-4668,104,15104,-4780,2938,20095,268438473
-7332,-608,15972,-4179,6385,5547,268438473
-8180,56,16428,-2605,283,-6803,268438473
-2864,1076,14252,227,-4019,-12105,268438473
756,2460,13916,3092,-2827,-12691,268438473
2684,2984,15112,6645,-5718,-9400,268438473
4776,3848,16612,5674,-3571,-3920,268438473
4808,5836,17164,-2601,10746,4043,268438473
-1900,4560,18184,-4897,1291,20629,268438473
-4948,1184,15136,-6441,1044,22017,268438473
-10056,-2532,15412,-4959,5099,5176,268438473
-8768,-524,15436,-2140,425,-8956,268438473
-3632,996,14028,2196,-5475,-13756,268438473
540,1480,14348,6053,-7820,-13665,268438473
3896,2624,15232,9305,-10351,-11273,268438473
9040,8196,14920,4204,10798,-6523,268438473
268,6908,20260,-1706,6596,13883,268438473
-3424,3304,16616,-5017,-1796,21582,268438473
-4680,1180,14976,-5901,1759,14550,268438473
-8948,-1100,15472,-4178,2749,-2093,268438473
