472,1548,16196,-36,-245,340,268438473
-136,888,16520,-43,-246,582,268438473
-200,440,16112,-70,-129,901,268438473
-364,324,15860,-65,-100,1253,268438473
-344,876,16304,-23,-186,1411,268438473
-512,116,16164,-74,-138,1405,268438473
-584,444,16432,-103,-80,1215,268438473
-468,156,16556,-110,-173,903,268438473
-256,1124,16204,-54,-265,412,268438473
-412,280,16288,-45,-150,-33,268438473
-224,380,16148,-3,-304,-537,268438473
-428,-468,16532,12,-308,-1016,268438473
172,-576,15968,2,-289,-1176,268438473
-60,-1376,16388,17,-259,-1005,268438473
-420,-1036,16348,87,-400,-1340,268438473
-1548,-932,16128,46,-338,-892,268438473
-528,708,16184,-8,-249,-188,268438473
-220,732,16168,-44,-319,98,268438473
-376,764,16140,-32,-253,506,268438473
-848,536,16144,-81,-253,1638,268438473
-548,1016,16108,-192,-18,2471,268438473
-880,648,16172,-211,29,3341,268438473
-1300,1076,16224,-228,54,3805,268438473
-1568,1340,15984,-258,190,3627,268438473
-1044,860,16060,-139,-55,3208,268438473
-1876,1260,15876,-135,18,2105,268438473
-588,384,16444,-44,-236,1325,268438473
-184,748,16248,-100,-70,1394,268438473
-28,868,16032,-117,-124,737,268438473
-12,1040,16024,-78,-139,453,268438473
816,416,16440,-137,30,976,268438473
-444,440,16392,-106,-210,1743,268438473
-320,676,16384,-118,-112,1512,268438473
-20,800,16044,-150,-102,1650,268438473
128,1260,15924,-113,24,564,268438473
-84,732,16184,-41,11,17,268438473
-92,856,16264,21,-157,-650,268438473
412,608,16240,62,-182,-1130,268438473
1680,648,16100,-72,-58,-66,268438473
2356,936,16560,-27,-234,451,268438473
476,900,16372,-62,-131,324,268438473
304,916,16256,35,-292,-541,268438473
2240,1572,16200,27,-341,-1143,268438473
1844,804,16328,26,-295,-821,268438473
1464,820,16064,48,-247,-1144,268438473
1228,660,16356,108,-482,-1881,268438473
908,164,16136,84,-367,-1910,268438473
512,344,16212,64,-388,-1884,268438473
532,356,15832,12,-421,-993,268438473
-88,624,16216,53,-430,-650,268438473
-784,368,15920,139,-645,-485,268438473
-680,1244,15816,233,-393,-1480,268438473
-672,1272,15868,308,-828,-3637,268438473
-620,788,16020,241,-665,-4274,268438473
48,680,16232,136,-403,-4186,268438473
-340,808,16076,-99,164,-3611,268438473
-1716,392,16372,2,-321,-2962,268438473
-1852,340,16024,9,-317,-2778,268438473
-3432,204,16424,464,-2235,-1550,268438473
-1300,-556,17596,776,-6199,355,268438473
-1636,276,16136,495,-5443,539,268438473
-192,188,13328,-294,57,546,268438473
204,2248,14248,-422,11779,347,268438473
172,1052,17376,-90,3745,641,268438473
2828,924,17012,322,-1268,675,268438473
180,716,16020,-104,200,-352,268438473
-492,704,16524,-323,827,-1493,268438473
352,988,15984,-74,-47,3,268438473
-324,824,16392,347,-1269,54,268438473
-124,816,16176,-183,239,-16,268438473
-124,836,16256,47,-402,10,268438473
-20,752,16228,-80,-73,-5,268438473
-56,824,16220,-13,-212,16,268438473
1372,1052,16256,-82,66,-1857,268438473
2512,1104,16244,433,-783,-8182,268438473
560,956,15388,11,-565,-148,268438473
-364,824,15984,147,-563,-413,268438473
-1160,1048,16664,344,-1597,1276,268438473
92,1776,15728,612,-2435,1550,268438473
652,400,16072,566,-60,1618,268438473
496,400,15952,-151,-1353,1181,268438473
916,864,16264,-253,-1077,881,268438473
896,-1664,18300,1021,195,4529,268438473
-4684,-652,18944,1119,-14611,5322,268438473
2180,3632,14948,4308,-7401,996,268438473
2240,2128,17196,3905,-7926,2346,268438473
2424,1660,17288,4638,-10560,2668,268438473
3108,1768,14660,5298,-9344,4277,268438473
3092,764,14392,4471,-6767,5350,268438473
3328,-176,13648,3997,57,6097,268438473
2920,2768,14856,3118,4678,6878,268438473
3012,5052,15416,2708,3447,2854,268438473
1948,1176,16536,1918,3099,328,268438473
1836,1208,15472,2622,6458,-162,268438473
2880,2968,15240,2978,10163,-221,268438473
2732,3572,14632,3891,15609,-2106,268438473
1548,3428,16060,4004,20386,-2798,268438473
2236,2392,19476,-1966,22121,-2011,268438473
-1464,3588,16340,-3124,28586,-3676,268438473
-3656,1672,9608,-6808,30020,-4834,268438473
-3604,3668,15908,-2404,4988,-802,268438473
-4184,2636,15248,-1359,2198,-955,268438473
-6888,1848,15736,-927,3574,164,268438473
-4932,2576,15028,433,-922,331,268438473
-5416,2924,14928,468,-3145,463,268438473
-5168,2412,13980,-96,-4842,53,268438473
-3588,2388,15852,286,-6556,0,268438473
-4228,2676,16204,1366,-3885,593,268438473
-5132,1936,15640,1875,-2607,1653,268438473
-3916,2752,14832,1062,-322,1865,268438473
-3412,3572,16300,1179,217,1562,268438473
-3976,3824,14972,1255,1656,1633,268438473
-4452,3092,15560,700,1944,1300,268438473
-4052,3516,16148,-947,1038,569,268438473
-4724,3392,16648,-3716,2130,-491,268438473
-4928,2436,17360,-4744,442,-722,268438473
-5140,3080,16800,-4677,-454,-1650,268438473
-2572,2908,16532,-5115,-2523,-395,268438473
-3596,2680,16084,-5481,-3158,-819,268438473
-3372,1972,16428,-5991,-2063,-283,268438473
-3420,1284,15544,-5887,-2197,30,268438473
-3184,696,14092,-4357,-1739,-230,268438473
-3408,624,14204,-2115,-2079,14,268438473
-3412,556,14464,-832,-1339,-153,268438473
-3448,636,14428,121,-862,-527,268438473
-2292,1020,15268,429,-1871,-219,268438473
-2328,692,15148,-315,-3127,734,268438473
-2912,-36,14672,-627,-4343,883,268438473
-2416,-108,14900,-467,-5601,602,268438473
-2240,-396,15524,-995,-6404,951,268438473
-2044,-4,14996,-1051,-7751,726,268438473
-1492,468,15280,-348,-4835,106,268438473
-1556,812,17012,-372,-4072,-21,268438473
-1300,1296,17416,-1008,-4611,92,268438473
-1304,956,17608,-1621,-5158,732,268438473
-1792,624,16696,-2214,-5141,531,268438473
-1340,212,16076,-1379,-2792,-652,268438473
116,156,16184,-553,-2638,-819,268438473
940,292,16144,247,-3851,317,268438473
780,52,15988,629,-4765,1333,268438473
532,460,15656,875,-4822,1199,268438473
1104,812,15348,245,-3143,1106,268438473
292,216,15216,-236,-1404,1116,268438473
444,132,15164,-10,-1117,723,268438473
1024,556,15496,-386,-1402,1042,268438473
1072,204,15388,-462,-185,1158,268438473
6236,1636,17900,585,430,-1702,268438473
1616,408,15488,-1458,-3625,3411,268438473
180,208,14540,557,-2184,2251,268438473
800,-16,16052,388,3562,984,268438473
-1604,-1308,15984,-553,4328,-9,268438473
-512,316,17792,-2663,-549,-1360,268438473
344,-28,16364,-3440,-1785,-373,268438473
600,652,16104,-2115,-3235,40,268438473
2620,-164,15720,-1657,2188,826,268438473
1276,-340,16500,-1115,3521,1282,268438473
184,-364,15836,-1085,4623,972,268438473
-584,-280,15712,-547,4925,656,268438473
-1280,-392,16408,-310,1595,985,268438473
-1724,-132,16864,-1653,-947,1247,268438473
-1256,-588,16568,-1932,-3698,1321,268438473
-1120,-728,16232,-1778,-4517,756,268438473
