ax,ay,az,gx,gy,gz
8324,-13808,-2280,-6945,9692,-639.0
8504,-17528,8216,8786,-16462,2011.0
7672,-15300,-2620,-6370,8705,-355.0
7500,-13444,-3124,-7760,2128,2369.0
10744,-15140,3740,11581,-1868,4844.0
9116,-13292,-3652,-10971,3112,475.0
12580,-10488,8228,5316,12928,3244.0
8028,-15000,-7828,448,-13969,-2657.0
9520,-11976,-164,-10217,7058,1117.0
10076,-14096,3216,7423,8660,5363.0
9292,-14752,-4448,1547,-10607,-3482.0
8512,-12660,-2320,-9320,6815,-1303.0
10060,-12340,6792,11129,11430,11614.0
7476,-17680,-5620,3488,-22677,-5090.0
5752,-14188,-2884,9397,-17332,-551.0
9096,-16624,3760,-6785,13629,-20777.0
6368,-13268,-728,3282,-10297,3907.0
-336,-18632,-5072,1202,-1895,-1957.0
6292,-12384,-1836,11679,-10285,12288.0
2064,-16736,-6800,-6555,5830,-12463.0
8532,-11120,-884,2848,-4754,7952.0
6252,-16472,-11952,-14620,22193,-15988.0
9252,-6744,2776,480,5349,2698.0
5624,-15984,-1876,11154,-13632,8960.0
8016,-15804,-848,-8849,11295,-10716.0
5192,-15016,-540,6350,-14659,2756.0
-2352,-20176,-11688,-4836,16675,-1853.0
10364,-9128,956,2861,-3533,7373.0
2900,-15604,-8280,-5814,-14964,-12201.0
8232,-7796,2552,-4732,9005,-10482.0
8736,-15156,-1560,20771,-10359,22377.0
-368,-18756,-9904,-9296,8724,5052.0
9184,-11968,1016,3718,-603,1437.0
1976,-14836,-9724,2590,-14779,5576.0
11148,-10948,408,-4630,4509,653.0
4296,-12904,-1632,6848,-9251,5498.0
12080,-11892,-4600,-9526,16175,-9824.0
9332,-13420,-300,8935,-12304,9961.0
392,-18872,-9076,-4091,13683,-4012.0
11124,-11316,2200,-4799,2002,-4845.0
4752,-9716,-10332,4743,-22025,1073.0
10772,-7028,5328,3045,16495,700.0
5188,-22428,768,5558,-23595,3831.0
5256,-13368,2248,-4171,29453,-9950.0
8304,-19288,2804,14410,-20533,13888.0
120,-18676,-4316,-696,26900,-10268.0
11200,-15172,3732,13724,-19601,13166.0
1048,-17288,-13036,-8680,17104,998.0
13528,-7824,5232,12715,-16280,13889.0
384,-22704,-15956,-13177,1049,4680.0
13428,-3912,2312,-1136,-2704,2412.0
2660,-14668,-6124,-3707,-12870,35.0
9964,-12540,5196,-9519,13807,-16306.0
4160,-16612,244,5002,-12250,4049.0
2964,-16352,1268,4,13195,-16264.0
7516,-12996,1272,5693,-11700,7643.0
2504,-20516,-12048,-6735,3348,9421.0
10796,-12060,-768,-10103,6702,-2214.0
7008,-12688,-1024,13108,-12906,11688.0
9012,-15608,248,-4665,7598,-11948.0
8364,-12904,-412,4598,-8527,5938.0
-2168,-21148,-6236,499,17775,-9741.0
9244,-8428,3544,7296,-6594,4872.0
2964,-22536,-9516,-1969,-12070,9789.0
13572,-6076,2452,-4512,2272,372.0
-2028,-20768,-4128,2456,-13989,6101.0
12288,-12004,4680,-11366,10133,-9923.0
6500,-19500,-11840,-6805,-4386,127.0
9516,-7920,3952,1971,135,1504.0
2912,-12524,-408,6280,-16216,887.0
12336,-12808,3788,-8549,13511,-13519.0
6260,-14496,1508,5408,-10963,6311.0
-1244,-21400,-5724,2350,17199,-10333.0
8472,-10972,2180,3712,-9865,11232.0
-2892,-23160,-10040,-8733,21610,-1847.0
7332,-7996,5676,-899,3636,2453.0
3992,-18436,4744,13347,-20916,2273.0
344,-18192,1032,-3887,21856,-21627.0
8512,-12008,1304,3499,-11154,8835.0
808,-21964,-9992,-5767,6040,11142.0
10024,-8148,2784,1242,236,4774.0
5576,-15460,-1776,5765,-13109,4617.0
