ax,ay,az,gx,gy,gz
-1352,-27732,-2864,-7469,-4949,17702
2260,-15232,8168,-3503,14391,-2099
7092,-16036,3340,5690,-2029,-2999
8756,-14260,4388,-4121,7527,-9027
7436,-13332,-3504,1798,-17814,2351
4564,-11088,3992,3625,9077,-543
2832,-16088,-2320,2748,-23304,8471
8032,-14700,7468,-575,21905,-12220
-572,-15724,372,2578,-16850,6342
4432,-14884,6948,-875,21236,-21901
-2096,-13352,2404,4630,-23608,9485
3072,-16492,9000,-6541,25459,-28342
2536,-16668,900,2084,-20317,15286
-1908,-17276,1560,7768,21485,-24443
5964,-15564,3308,9626,-16460,18570
-4236,-19728,-3348,1086,13894,-10882
6368,-12368,2784,5563,-5469,9126
