ax,ay,az,gx,gy,gz
2832,16384,4724,-4511,-13732,-2887
-3672,14084,-6488,-5778,22982,-2158
5604,19676,-4140,1898,15878,4099
-8916,14756,-5132,1139,-32768,13731
-7144,17352,2988,-1243,32767,-10559
1152,17316,2372,6105,22195,352
-7636,12588,-3440,7140,-32768,-81
-1292,14284,992,-3576,29994,-5881
876,17640,-2968,325,-20572,4854
-5968,12396,-5964,105,632,2986
-6548,12208,-6852,5650,26680,-1496
480,18464,88,2864,-22646,4209
-2952,17432,-2816,-4684,18151,390
1176,14832,1976,355,16165,-10
252,19928,4448,510,-24085,6131
868,14828,-2372,2130,11676,339
-4,17220,-1976,2302,8986,-3802
5624,18700,2168,5078,-7043,-2786
-3056,14784,-296,784,15343,687
892,17400,-3604,-464,14472,-4397
4252,17888,3596,6818,-12952,9621
-1268,14244,-4132,1267,7123,-1939
1080,15636,-3660,-2898,4240,-455
4116,15884,92,3795,-9749,1049
372,16100,-3324,-2274,6369,193
-1720,14348,-932,-6239,13434,-7891
-148,15556,-2016,1164,-5312,2070
-2184,14628,-4652,-944,5548,-1629
-628,18084,-380,-1794,7378,-4661
-2396,15168,-1544,4705,-19193,5819
-1632,14176,-3460,-501,5294,-885
2216,17860,-3360,-6242,729,-3668
-3848,16108,-6040,3881,-11750,2864
-1924,15128,-3156,-1576,7944,-4473
-360,14480,2328,-1141,-156,-174
-3156,14976,-8740,2098,-4225,-1094
-2828,14508,-6656,1470,5153,42
5948,19084,1080,-2755,-16262,2124
-6528,11728,-8008,-292,14826,578
-2232,16852,-5536,-2847,11605,-3475
-1100,14360,-1592,244,-19578,9088
-3124,13256,-8972,-3397,7031,2023
-760,17748,-3812,423,22480,-6326
3432,16644,-536,-398,-27835,14169
-5072,11512,-5928,-10989,10323,-2175
1596,19196,-3872,4006,12342,2631
5568,17424,-4552,5549,-32768,14570
-24,15640,432,-7076,-12130,6247
2804,11928,-10608,-12743,4265,-1385
628,20336,7836,12032,24860,-6837
424,15544,-980,5076,-32768,8572
-3256,15192,-48,-11019,15876,-7812
6380,24428,-10276,6161,13928,1230
5552,15116,2432,6510,-32768,4575
-2096,13520,-3860,-12628,5600,2384
4268,17336,-5612,988,5814,-3341
5180,13852,16240,-7010,8188,-9907
3084,18248,-8892,7846,-22977,13471
-128,11688,1452,-6574,-9938,-925
2256,19052,-596,-8476,20757,-5374
-9408,10208,4780,-3506,14064,-2149
-2128,19200,7776,11104,-32768,13874
-276,18196,432,-5917,-19361,10365
3936,18040,892,-5236,643,-4610
3708,18848,-3280,8512,15741,2657
6516,16696,-160,7080,-32768,2362
-2344,14028,-2836,-1064,2738,1497
