timestamp,ax,ay,az,gx,gy,gz
3450,8652,-18736,14780,19750,7782,21967
3460,5400,-17388,6196,-32768,2314,-20925
3470,8200,-12104,348,-12570,-451,-7264
3480,8340,-9292,2544,12547,-305,10305
3490,7156,-15384,9140,24801,5175,23298
3500,1000,-19048,-296,14459,-20739,7496
3510,8720,-17828,2028,-32768,4749,-9091
3520,10236,-14792,-4772,-32768,13448,-16141
3530,12008,-5888,4884,2206,-4121,5075
3540,8060,-20896,1560,32767,-14584,22921
3550,8012,-17640,-916,-25415,11847,-13168
3560,6232,-12964,5540,-525,-2718,-78
3570,7388,-17244,-2332,27075,-1337,5967
3580,9428,-14328,9716,4681,-12285,5367
3590,7272,-14272,8736,-2554,7449,4186
3600,3556,-17684,2304,236,-9670,2826
3610,4744,-14548,10428,-469,-7911,2036
3620,-2944,-14608,8468,7558,-1289,14724
3630,1520,-22972,2780,13323,-31199,14084
3640,-1648,-26468,3124,-25533,32767,-12796
3650,-820,-13280,1744,-13808,4537,-15386
3660,-2088,-21904,25056,17028,24299,-6733
3670,1244,-17748,268,12480,-23132,5533
3680,5412,-14996,6272,12196,-22268,9992
3690,6352,-16336,-644,-17039,25003,-2316
3700,4512,-20304,6320,-15236,7200,-5205
3710,3808,-17916,10200,9437,-14989,10587
3720,4808,-15328,6464,16817,-5480,5273
3730,6176,-13952,1372,-5551,-7118,-1875
3740,-1256,-17976,2376,-10118,32767,-4390
3750,692,-16480,12868,8951,-28872,8728
3760,3876,-14132,8276,11196,9521,524
3770,2600,-11024,9168,14320,-19657,12106
3780,7756,-18116,5868,-913,-305,6505
3790,3144,-19420,10560,-20490,18230,-15588
3800,1648,-15736,3156,-11072,10646,-15864
3810,7712,-10364,12168,-1202,-8505,4464
3820,8564,-15908,-7544,-3980,8332,-6105
3830,7916,-13576,11512,9048,-14976,5595
3840,8004,-13848,4100,17258,-4422,8290
3850,8284,-16020,1128,2431,-278,4756
3860,6808,-16892,8384,-11117,10876,-7399
3870,8512,-15156,5352,-18629,13673,-8593
3880,6044,-16676,17208,6300,-25022,4513
3890,7660,-15596,2948,9439,6622,-229
3900,11196,-6376,3216,11162,-10868,6336
3910,5860,-14556,5412,-15237,13861,864
3920,160,-14480,2912,7625,19159,1046
3930,4244,-17672,3432,6661,-4839,3136
3940,3840,-14812,6548,13804,-3221,3749
3950,5172,-11120,7480,9760,-315,19469
3960,980,-18896,4224,-10685,8897,-4154
3970,2108,-16512,6760,-14337,-2740,-21332
3980,-1732,-12916,10924,-5264,17993,-19674
3990,6100,-15976,8244,7184,-17335,15660
4000,2252,-16200,7248,21613,1360,20857
4010,576,-15944,2720,20981,-23667,5032
4020,2828,-15864,10516,-23365,19501,-6392
4030,1904,-16252,11840,-22848,-197,-20877
4040,5464,-13292,508,-12668,-4838,-1867
4050,4536,-16956,4816,-2091,4956,2176
4060,4396,-19160,400,17956,-8865,4497
4070,3004,-15048,8736,25410,-4655,7505
4080,3656,-9840,3072,10418,-2434,5957
4090,-200,-20256,13092,-25813,24547,-13439
4100,2220,-16960,8496,-19725,-553,-11225
4110,2532,-14984,1592,-10163,8064,-6259
4120,3292,-14144,1936,4439,-2649,7848
4130,912,-15392,7620,18617,6081,9458
4140,2500,-15572,11752,13233,-20678,12027
4150,4408,-14888,6256,-7462,7370,-2040
4160,2212,-16456,7284,-8720,11784,-13007
4170,2152,-15560,3988,-13682,12974,-16704
4180,6904,-13984,2092,-13153,-2653,-6715
4190,9092,-15548,9244,-3742,6549,1335
4200,5500,-13828,824,15676,-5115,3192
4210,2808,-17492,11536,20882,-17471,17741
4220,2992,-15648,2984,8736,-9634,11747
4230,14664,-9916,6740,-5517,7363,-711
4240,6656,-16232,7220,-17077,7238,-15981
4250,3812,-18904,-4192,-25048,18023,-16523
4260,9828,-11852,24788,-5802,-15343,4015
