ax,ay,az,gx,gy,gz
-660,9292,-5608,-11981,-4152,3245
2120,9684,-9616,18544,12112,-4118
3844,31768,6112,8945,16886,-5181
-132,7128,7408,-2934,16091,9866
13452,23548,4592,-13119,-14615,-24018
-900,15068,808,-13997,-10932,-298
6524,5892,-7364,1259,-2869,-7941
244,30144,8380,12255,25470,7182
2316,10616,7328,10488,12043,5378
3780,20240,8536,-5582,-14578,-5027
4868,24104,3636,-13547,-22310,600
2708,1568,-11060,-8543,-5417,-7819
6320,31144,3708,20881,11297,4552
7292,16140,4572,5014,10042,1487
-1516,1508,11844,-1432,-2905,2982
15380,29180,5148,-15381,-4732,-1077
148,10004,-4008,-10901,-13622,3294
6068,10980,-4980,9036,-2394,-855
12504,25348,3540,13973,-8563,1259
1648,10144,848,-1604,-3873,5709
4672,17156,5996,-14929,-23141,2511
2788,23180,624,-22675,-31582,-1732
4104,14700,-4632,-23654,-24176,5770
4312,13864,-5280,-3732,-8139,-7816
6256,24872,-5900,11482,10718,-7815
5232,15016,4812,1651,2136,-920
-676,5868,12292,-6454,-13328,5080
7200,30676,3188,-16337,-24081,828
1104,9624,-7312,-5655,-11380,-4326
1672,21816,-8536,14792,12591,-2574
5116,24400,3812,4461,14168,-958
204,5540,9420,1051,10524,3875
6192,21712,4160,-7969,-605,-5494
72,15668,-3788,-13453,-8760,7412
3524,1516,-8680,3211,3018,-4728
6904,30132,-1848,11097,9462,-1478
