ax,ay,az,gx,gy,gz
-1264,-8768,1604,9789,5916.0,3963
-1532,-6804,8096,5726,1648.0,4302
-8368,-13548,16528,5679,17836.0,848
-1028,-15236,22368,-10789,-24661.0,-13496
5908,-17624,828,-16598,-7592.0,-3687
9352,-10444,-2452,-13346,-5586.0,-10385
9584,-11536,-7992,-121,3474.0,1578
9176,-12604,-5956,8393,-1473.0,4668
9248,-13716,-340,16924,3581.0,2055
32,-17212,17868,15907,19237.0,5321
7588,-12744,-8436,10219,-1506.0,306
6740,-12464,-1072,16436,6616.0,5850
3948,-10572,7788,19072,7489.0,11301
-4600,-15608,11040,252,-9313.0,9532
-4696,-13024,12028,-9728,-3141.0,-8572
-4352,-14140,8648,-4079,-2997.0,-4443
-1000,-5388,5240,-5881,-14949.0,-6849
2724,-9088,-1508,-6825,-1726.0,-2810
5404,-19152,-1680,-660,-2706.0,4579
2116,-17612,2552,1323,6856.0,-1997
-524,-10260,2028,7649,14152.0,3930
-1412,124,7424,10992,3587.0,6619
-10756,-14552,9644,10385,2914.0,-2
-3340,2536,10840,13497,14393.0,4184
-6924,-20964,18964,10353,-6523.0,9940
-6888,-7948,21444,-6315,-7683.0,-10553
-44,-17428,17088,-19345,3318.0,-13342
6036,-7548,-4588,-21818,-26883.0,-10347
5648,-15728,-9608,-9712,8920.0,-822
5412,-14464,-10320,5412,-2060.0,1391
6056,-12780,-6728,19731,-1007.0,4677
3288,-16396,6388,20826,10197.0,6947
-3148,-14088,20016,-1733,-4963.0,2567
2224,-12280,7564,-23834,-2056.0,-13461
2920,-9204,-4508,-2353,-10813.0,-894
-9340,-19420,16176,1390,-6547.0,3184
-3196,-12384,19624,202,-12728.0,-6211
-424,-6844,4692,-6129,-13983.0,2817
3612,-4212,-68,-11558,-5453.0,1750
2804,-19436,6156,-9416,14114.0,2948
2112,-18392,3112,-2806,4628.0,995
-516,-13532,3076,9163,14411.0,1613
-5076,-9512,9900,9874,-3969.0,6821
-18108,-16456,20188,-3151,873.0,-5214
-11196,-13740,14368,-12213,-3183.0,-19944
3016,-15060,5900,-15161,-7885.0,-16049
7400,-7352,-6696,-15551,-9071.0,-11083
-17056,-20836,28032,4791,12839.0,-14182
7396,-16244,5100,-19918,-18667.0,-11636
5092,-8012,-7836,-21554,5303.0,-8664
10736,-5540,-6756,961,3396.0,-4879
7464,-10284,-6796,16319,6103.0,7874
444,-13440,12064,28979,15051.0,7468
-8748,-24000,21760,-8556,6368.0,9794
-4436,-18892,8496,-12603,-5007.0,-5315
-112,-7568,2876,-3407,-126.0,-7643
1484,-9036,-1020,312,-16543.0,2830
1844,-16152,24,-3856,20347.0,-1623
4036,-14144,1552,5188,-4289.0,4474
1580,-9280,3432,-1778,-16059.0,-1227
3260,-19124,3528,-5307,4228.0,2695
2008,-15212,1188,-1131,2435.0,-1095
232,-16036,804,-599,10575.0,3198
248,-11984,564,10986,1797.0,2910
-4288,-4524,8200,10552,9074.0,4957
-4956,-15784,15276,5994,-3545.0,11036
-11632,-13332,24688,-3310,-1037.0,-13228
-1360,-18524,13212,-19869,-1198.0,-11867
8456,-6568,-1224,-16616,-20915.0,-5888
9152,-14388,-2568,-10932,5572.0,-4818
8404,-11844,-8292,-1552,-7925.0,2312
-4104,-14780,20088,2475,1902.0,13872
1596,-14428,13100,-14665,-4302.0,-10203
