ax,ay,az,gx,gy,gz
-680,-15088,-8832,-797,5606.0,-1678
344,-17140,-7664,-80,-131.0,947
1756,-16384,-7600,3597,-1002.0,2466
1212,-8868,-580,6825,5983.0,-2394
1484,-12696,2088,7032,2284.0,-1015
-272,-16268,-1588,-1009,-2709.0,-2806
1364,-16688,-1696,-1251,-5305.0,126
1240,-16140,3308,-5230,-1219.0,5059
648,-13376,-3152,-956,549.0,1396
-1040,-10404,-2396,-2644,-6695.0,1782
-4932,-18724,-8476,-2891,-2791.0,-970
3320,-15396,4724,-344,1502.0,744
1548,-15860,1208,-3660,-6703.0,1297
2308,-11052,3324,-3215,-3754.0,3323
80,-14808,-1188,-4772,-7885.0,112
1056,-16960,-688,-1642,164.0,248
-828,-19252,-1752,-546,-3399.0,-628
-644,-17812,-1864,2116,261.0,-3093
884,-18816,-2576,3752,494.0,-2903
5720,-19672,7700,5148,6504.0,-1502
5132,-10528,5188,1632,4328.0,-323
6420,-16488,8460,-10586,-2292.0,5917
3080,-18232,-3072,-18644,17928.0,6338
2456,-13200,-3776,-1172,2371.0,-745
-1836,-20040,-6328,955,-6302.0,-1324
-2360,-18096,-3584,5877,-1921.0,-2609
-216,-19344,-960,7220,-1046.0,-2995
4732,-20732,9508,2262,6786.0,-3161
6012,-11052,4968,3195,3880.0,-2618
2992,-17084,3952,-10603,-3268.0,4441
4440,-16608,8812,-13652,17335.0,2753
-952,-19648,-7144,-3447,-1632.0,6741
-1872,-19284,-6836,-1998,1500.0,4004
-2048,-19248,-5564,-1844,-899.0,-1691
-340,-13928,-6004,2906,2675.0,-4756
1328,-18560,-7116,6667,7668.0,-6489
7732,-15540,-9172,533,9653.0,12534
2908,-17112,5776,1422,4480.0,536
4644,-14424,1412,-9647,1991.0,16
5044,-17536,-1528,-12044,11356.0,6927
948,-13208,-13940,-1238,-3029.0,5692
-2944,-16476,-10936,1827,-7408.0,7166
-5972,-17700,-9972,715,-1728.0,1568
-4556,-15952,-8504,1977,2911.0,-3439
-2508,-10860,-4744,8010,6091.0,-4954
1004,-12008,2184,4760,5335.0,-3086
1452,-16420,1268,2801,1074.0,1274
952,-17516,1548,3455,-3137.0,-1142
-2948,-18016,-9092,-409,-10914.0,2748
-4256,-17420,-4852,-104,7974.0,368
-2608,-14392,-7288,20,-732.0,-1204
-572,-11808,-4840,3685,7282.0,-5027
1168,-13776,-1772,-2872,7169.0,-3589
3268,-15464,-2184,-3683,11179.0,-7179
3724,-14416,-4416,-2627,-4321.0,-2100
5952,-15472,-5360,-2184,5803.0,-2529
6380,-12156,-4732,-1693,946.0,-354
5300,-15956,-8500,397,1692.0,2561
4752,-15708,-7364,-1185,-499.0,1564
5236,-15904,-5808,-3270,1407.0,-2601
5912,-13924,-6608,-4895,-1350.0,-3349
-5364,-18072,-3664,2165,-10186.0,-961
-3516,-14976,-9472,2197,8432.0,-2716
-668,-10308,212,4301,8981.0,-6338
1160,-12984,1428,5232,12929.0,-4244
2508,-16116,8500,-3082,3367.0,-1961
1852,-16368,1768,-1660,-1563.0,-157
1948,-15804,1224,-2010,-3173.0,943
1480,-15068,168,-4591,-77.0,3587
1200,-10200,244,-11512,3866.0,4250
-396,-13136,-5988,-8801,-825.0,395
-1380,-15316,-7712,-4227,-3374.0,-1002
-2056,-15992,-12904,-1868,378.0,-643
-568,-14552,-11892,6234,5915.0,-5513
1812,-15704,1768,-1516,-1351.0,-330
904,-16096,-48,-4768,-4691.0,2879
-24,-13364,352,-6658,-1798.0,4848
-1800,-10572,-952,-3316,-2574.0,3474
-4560,-14628,-10456,-8257,-7863.0,4311
-3492,-18244,-6228,-3640,10171.0,-4559
-4720,-14928,-10436,-2071,-1651.0,-9265
156,-13600,-9512,4398,6484.0,-2988
4480,-17728,-2688,11295,1389.0,-1412
4360,-14688,360,6854,-8048.0,-4038
7088,-15816,1516,1528,-1793.0,-1280
7760,-14424,-220,-4873,1194.0,1762
6432,-15664,712,-13137,3941.0,3971
-7656,-14544,-7996,-7346,-1897.0,1112
-5460,-15532,-8068,-5085,4937.0,-3667
-4132,-13672,-9700,-2736,10458.0,-1049
-756,-16304,-13820,1516,3286.0,-5996
2952,-17152,-3724,9943,-1303.0,-5819
4660,-13476,-1072,10311,-4942.0,-4238
6204,-16788,752,3220,2634.0,312
5880,-15356,1292,-3465,-174.0,1065
5664,-14428,-324,-11221,4790.0,2958
196,-17736,-5364,-16032,4351.0,4917
-628,-12168,-9188,-3116,-5902.0,1056
-3820,-14916,-11244,5749,376.0,7561
-6472,-18960,-8124,6363,-7611.0,5659
-5024,-14604,-12948,551,-1339.0,-1089
-2888,-12084,-2996,515,5952.0,-3045
-2096,-11720,-2980,7459,11704.0,-5037
5492,-17300,1356,13749,-3899.0,-2743
5536,-14544,-2116,8312,-7209.0,-3439
7664,-14256,3460,-1939,368.0,426
6916,-15272,356,-5715,4260.0,2495
5924,-14428,1396,-15575,5322.0,6249
3308,-14920,-5132,-19459,1041.0,4407
-3156,-12848,-10580,-4204,-9957.0,246
-3816,-15440,-10736,8271,-7080.0,3481
-7120,-18752,-6616,9480,-16860.0,2073
-6940,-15928,-8820,1378,2663.0,-1082
-1616,-11276,-1324,2123,8587.0,-5004
-252,-13088,2032,5432,9302.0,-3925
7164,-14836,5256,-1272,-8216.0,-870
9820,-13196,3904,447,529.0,461
8032,-13660,4412,-3148,1537.0,1480
8176,-13572,3180,-7395,4842.0,4463
5928,-13744,1900,-13984,13791.0,7649
1052,-16636,-8236,-22005,10201.0,10059
-3216,-13640,-12516,1370,-7932.0,3168
-5228,-15168,-8840,2866,-5096.0,2811
-7104,-18880,-7960,5005,-8394.0,1306
-5760,-13832,-5936,3172,9249.0,-5196
-3304,-11276,-3800,2836,7927.0,-4405
-804,-14204,-2328,4138,8451.0,-2222
2140,-13636,3476,3970,4084.0,-2035
2064,-10160,-3436,11367,-12657.0,-7896
9128,-18660,6152,6222,549.0,701
7676,-14260,2700,1101,-5471.0,-3940
9800,-13452,5080,-1136,121.0,-1007
10624,-12488,-480,-8330,-2037.0,2697
9092,-12636,2680,-10900,9073.0,5251
4520,-9708,1856,-22241,5090.0,3142
-340,-11584,-17280,-7480,542.0,3435
-5276,-14256,-14140,358,-9489.0,2522
-4176,-16080,-7376,6201,-5182.0,4602
-7476,-17644,-6924,5401,-9752.0,602
-8176,-14444,-9344,1647,12514.0,-1971
-2956,-10516,-3484,2737,1735.0,-2845
-1940,-10976,-700,8341,13321.0,-3214
5112,-10628,-408,7028,-6864.0,-8307
12312,-17448,5872,2654,-5158.0,-918
9920,-11136,740,-878,-964.0,65
11256,-12720,4660,-4632,3719.0,2383
9768,-12828,2400,-8678,8858.0,6004
6144,-15460,-1392,-18485,13304.0,9575
-488,-16116,-9144,-4718,-6218.0,5583
-1260,-12164,-11796,1517,-9354.0,3724
-5108,-18672,-7252,5318,-2444.0,6173
-6444,-15448,-9936,-453,-4759.0,2010
-3968,-14040,-2660,2850,8665.0,-3023
-2476,-12604,-3876,5696,7879.0,-5867
2504,-18716,124,6010,-810.0,-8991
3648,-12232,4824,3503,-10327.0,-6982
10140,-15956,6448,7588,6163.0,-3470
7052,-11872,5172,-761,-2857.0,-1049
9568,-14036,8092,-67,1086.0,-282
9396,-13176,5768,-3124,2151.0,2649
10108,-11852,6912,-4169,-623.0,2862
5524,-14000,1092,-17950,-95.0,13377
-6944,-20012,-3648,-2918,4199.0,7892
-5320,-17788,-10112,584,-7633.0,678
-4468,-17436,-5656,2201,6409.0,5717
-5452,-21284,-10164,-1609,-4606.0,1837
-4632,-12324,-3880,2239,543.0,-5216
5840,-17812,4968,6480,-3765.0,-5036
5720,-13968,680,4919,-2244.0,-4085
6300,-14132,6560,-452,-2891.0,-523
8432,-16132,4808,3181,2204.0,-770
7152,-13936,4272,-2613,-3838.0,195
8316,-15012,5508,-2750,4631.0,1785
7968,-12376,1608,-9747,2631.0,4284
3684,-16640,-740,-14138,17955.0,12390
-2496,-14568,-12120,-8146,-6394.0,6203
-3156,-14304,-11340,-2463,-6613.0,2379
-5636,-17940,-5792,3199,-4936.0,6363
-6204,-17264,-7800,1623,1063.0,442
-5344,-11916,-6020,2562,3718.0,-4468
-2016,-10596,-1504,7808,11052.0,-7549
7392,-17672,7248,6435,-5494.0,-6349
5356,-13812,-408,4179,-732.0,-5454
8328,-13784,5908,-609,-3224.0,-2151
8960,-14560,1672,-338,4043.0,-280
8868,-12984,5308,-3116,1280.0,781
9956,-13460,5444,-4039,-4069.0,1207
