ax,ay,az,gx,gy,gz
3396,14352,3704,-2210,-7015,-6343
4388,14248,1220,-7507,-3599,-3416
4524,22068,4740,-186,-2191,-3170
3668,19652,6480,2253,15034,3627
2288,9460,2532,2137,10897,6635
344,14928,4632,3732,-1607,1039
5604,21928,2268,-1851,-20786,-9958
1776,14148,6044,-5688,-19832,-2374
1952,17244,1824,-3463,-12124,-2732
4852,16856,-4284,-5155,-8004,2122
4488,18360,6688,-1982,25140,337
1192,10684,-772,-1057,12773,2192
1424,16064,8544,5803,2477,2544
9128,17896,6284,3414,5979,-1556
4476,11812,672,-2921,-2725,-246
5256,15208,2308,-2538,-3793,-2525
5232,20564,4164,424,1253,-3763
1168,18376,2136,-422,4307,2454
3480,12648,3296,2647,5457,3024
1504,15116,1712,176,4583,3694
7060,26956,2072,-1622,-20157,-5679
4136,16828,8288,400,-9862,-5817
2120,12204,4452,-1531,2766,-2466
3200,17292,2644,-1188,-16983,-3923
1224,20336,9304,-2147,-21537,-3661
192,12860,1820,-5877,-20033,2320
-1332,14228,2520,-5712,-17081,4698
3656,16128,-6204,-14623,-19030,5515
3344,15764,-4160,-12136,-23729,1458
6584,16624,-1284,-7355,-16039,-2316
2648,13704,5872,-2581,15333,-1162
3908,12884,180,3333,-3244,-3649
1560,19920,-1832,-622,3936,1045
6252,16796,1316,175,-6440,158
3772,14316,1612,-558,-4654,-1324
3424,13020,1484,-1772,291,-987
3352,16952,2312,-1497,3571,-706
1028,15816,-156,-1092,7568,-2124
2160,14852,176,1060,3552,2630
780,13744,436,-121,5848,4450
3504,18976,4116,-2175,-727,929
5296,14912,5120,-2023,2000,-711
984,11840,-752,-5654,3105,676
2524,14392,480,-3723,-2720,1925
2668,24364,1068,3278,-5871,-3823
2116,17484,5116,5896,900,1216
1372,11184,1468,1071,7429,4303
3040,19056,776,-1919,-3617,-885
5960,17300,4672,-3239,2551,-1845
1056,12388,708,-6705,-4550,1783
2884,15540,-1424,-2197,-6514,-2303
2772,23728,5956,2308,-15226,-2821
2824,18416,4956,6841,939,2565
3284,12360,1736,-652,12578,4878
3644,19880,3312,-3012,-4863,4500
7116,15640,2476,-2693,-8104,-4822
4664,13584,324,-5189,-6194,-2493
4016,16040,3484,-49,-10276,-4920
3484,19684,2224,-2963,2094,-2498
468,17908,3748,2364,11125,507
2768,12672,3180,2218,6928,4961
1240,15736,2128,1182,1273,4561
5028,18864,3952,-2645,-6435,509
4604,16480,4656,-5549,-9598,-3142
4368,12636,7796,-6775,-11210,-1776
1680,15020,7852,-3743,-19754,-286
604,18720,5044,-8965,-25275,-417
-276,15736,-104,-11252,-25304,-4411
1520,15876,-3500,-8966,-21882,-1516
5536,15736,2984,-6840,-8981,-1757
6940,12636,-608,-4489,-8959,-1987
7400,13776,-4504,843,-3368,-5715
1164,18088,2516,847,1480,-1204
3372,14484,-1032,-2932,5102,-30
1940,17100,1128,-388,-1881,-1795
2480,20356,6840,-2839,-5917,2441
3368,13860,5432,1274,-6783,903
3140,12076,-2936,-4775,5924,-128
3656,13636,-1280,-2961,5723,-1805
2032,22852,5380,3035,2738,-3385
-1868,16444,7040,2856,7712,7385
1372,12104,968,1661,9963,4373
1868,16696,2120,-1527,-1797,1646
3952,19788,3984,-1538,-8971,-2940
3600,15916,2808,-1730,-18096,-4278
3128,16660,1520,-2046,2063,-2759
2720,15216,3540,1192,5109,1392
728,17656,3056,-1986,4961,-880
1832,15328,1148,1147,1824,501
-768,15056,2240,-1497,480,2309
300,15768,3912,103,-9184,1534
5732,19616,1632,-2125,-20101,-3277
3468,14484,-612,-6217,-8761,-328
2528,15912,1356,-2440,-3474,-1508
4544,14264,776,-3029,-7986,-1027
4840,17496,9504,-1850,21006,-1882
1760,14440,-1744,1220,12162,2911
1604,14000,3620,3456,2868,3427
3812,21040,7412,174,-392,1265
4780,16340,10532,4460,-4621,839
3116,10608,-2040,-1542,5204,-218
5392,15240,-880,-2194,-596,-1238
2184,20304,-16,-2132,1554,-1805
1408,15116,4620,1694,2036,1020
1536,13544,1796,-1420,6588,3179
384,18752,3140,-4068,-4928,-41
4384,14628,7312,1664,-3698,3869
1376,10284,-2248,-2714,761,-263
3492,16048,1024,-1890,-3812,-3132
-1232,23428,5720,-206,-18025,-3353
720,18268,1316,1939,-16658,390
-1444,13228,5196,-219,-20202,5688
-468,18700,1732,-4717,-32768,7485
4088,10068,-3652,-16052,-7521,14898
5352,15168,-5204,-11733,-32768,971
10368,12264,-5620,-6096,-9302,3356
5520,13532,-1564,-2702,12005,-2205
5952,14036,-2408,-3016,-8441,-6645
5468,16120,516,-2295,1325,-3246
5804,21160,1828,-6338,-1644,-3307
4320,13140,7344,-1351,-889,974
4252,12776,1204,-1870,-1026,-1352
5804,13268,1272,-1072,2224,-213
5128,21084,2008,-1391,-933,-5998
2352,18356,6740,5115,3468,2814
2728,12172,1208,-2325,6206,4021
2644,16504,5052,408,1173,2537
6212,18324,4816,-825,-6856,-6349
3204,15616,1452,1139,-6600,-3360
4492,13908,1496,-153,625,380
4212,19108,3284,839,4431,-932
416,17256,2176,-771,14302,1744
1196,15252,-1088,2345,3468,-1111
700,13396,2172,-1236,2540,3606
2088,19916,2280,-7194,-10924,533
5940,14032,-68,-5219,-2531,1386
1780,11600,-2548,-6809,3188,-1288
3056,15352,1092,-2633,6702,-1566
1976,23104,7480,5459,4736,-1056
2080,19244,5888,9049,3620,5148
2980,10848,2656,1852,6269,4859
3104,18080,3440,-2297,-7109,-207
4972,15368,2460,-5006,2246,-3823
3228,16040,-460,-10691,-17811,-3425
2860,15044,1608,-5214,-8167,-156
3336,18756,3248,1298,7422,-3653
980,17708,2292,7910,18148,-1605
2308,14768,3232,2420,7533,5330
2040,13792,540,-307,3175,4709
4304,20764,2964,-5639,-3146,-184
4612,14700,7308,-2212,-2653,-2647
1796,11704,608,-9775,-9653,1025
3496,14320,-572,-3309,-7698,-2643
2136,24984,6944,5301,-949,-5320
2304,19632,6744,6192,-7506,2314
1304,13992,5212,1157,-10760,2489
-2172,17320,4956,-3727,-23472,2738
3028,19060,1216,-8917,-29766,860
4680,13132,-3100,-8523,-19179,2955
5084,13452,488,-9686,-23669,1562
4248,15496,-264,-12507,-16093,-5047
5248,19772,5136,-5465,-1544,-9196
3036,17844,1584,2081,5127,-5833
3104,14660,1252,5766,5782,3482
2288,19792,400,8005,-281,6138
5156,16980,2652,-6113,-3136,-2661
4276,13824,2800,-5379,-11337,-4740
5072,15432,1564,-7566,313,-1889
4008,16176,2060,-4262,-3327,-528
2256,17792,1044,-949,6660,-1715
1644,15660,3760,7162,6550,-205
1572,15112,2308,2920,11896,7899
2952,17988,3404,-337,-1308,2863
5852,13244,7360,-3685,-690,1488
3120,11984,-1364,-9914,-2319,-3051
3220,15464,2628,-6010,-2960,-2687
4600,20192,4972,256,-6793,1548
2600,16916,1580,7883,1656,55
1088,12988,4260,2418,3791,3631
1208,16280,5632,-3778,-14860,-624
8796,15228,1968,-9859,-8438,-8229
5316,12888,-1984,-10893,-13332,334
5284,17956,2816,-1638,-7691,-1300
5108,15104,2420,-1553,15702,-1775
1892,20112,11236,11772,31135,2479
2936,13316,-916,6379,8444,5233
2680,14840,2792,2231,10872,6778
7300,20688,7012,-4665,-7731,-2805
5472,15924,6732,-2079,-5431,-4904
2156,13864,-52,-6704,-2734,-1946
5808,18612,5440,168,2408,112
988,15376,1176,1936,9348,-627
1864,14608,160,5892,5494,1239
2336,17144,2076,10,2679,2244
4300,18708,2972,-3215,-10322,-4620
3196,15628,3912,-6838,-12426,-3205
2268,14676,5816,-5689,-18486,1046
3380,18072,-2548,757,-12999,-3493
1840,21720,1664,2350,-26302,-4543
-776,12320,1852,-1952,-22616,2395
-1120,18828,2404,-8395,-27649,920
4300,18340,-7232,-10873,-28571,5153
4980,10728,-88,-9887,-2148,4897
8848,17024,-4492,-5870,-16757,-6757
4672,18604,1772,-858,-2196,-4881
3348,19040,5524,3690,14480,-2524
2204,14476,-48,1913,7358,3681
3396,17320,5008,558,-52,1767
5676,15056,7964,-4867,-7311,-3473
4364,14216,2184,-5278,-12643,-1784
4016,13600,-536,-4434,-3208,-1795
5016,17244,5124,496,3030,-1610
3576,16120,2976,3893,6042,-1777
3456,17976,3460,10614,7859,2730
3604,12708,648,3016,5377,7253
4212,16356,3316,-4574,-841,-1556
5912,16860,5560,-10209,-75,-1791
3888,11888,-136,-10610,-7051,-1820
4632,14444,872,-4640,-4475,-968
3336,21156,6520,4781,-875,-1880
2604,19092,8008,12749,6554,4057
1656,13676,-160,2124,13182,5216
3728,15188,3296,355,-4868,1606
5600,19184,3200,-5428,-608,-7637
4464,16448,3884,-7446,-5677,-2486
1988,14152,3004,-632,132,-2076
4008,18496,5812,5525,2701,-1625
2048,18948,1264,4246,13893,709
3176,13832,-644,1658,9200,3709
2708,13688,1232,-2612,3493,4203
4524,22500,4656,-8522,-7321,-2888
5024,16524,9888,-4729,-13635,-2359
3144,11440,-792,-7276,-8592,303
6080,16936,-2092,-187,169,-1769
3884,16620,2716,723,1245,-1062
4352,15584,1980,7075,4257,1818
3468,13408,-740,3615,5943,4939
5416,18152,1044,-4722,-5180,-2524
5828,14176,4748,-10063,-4296,-1258
3588,14008,-1028,-9797,-16967,-4133
3188,13508,1076,-3131,-6498,-2312
4312,19660,5464,-429,-9701,-1103
4252,16700,14756,5115,-7782,-4967
1024,14692,9276,-6164,-21818,3243
-2452,16224,3800,122,-26921,2180
4568,13380,-1580,-7633,-11299,2808
3592,13836,-1044,-4211,-21025,2012
6916,16328,-6292,-5913,-14563,-1579
6112,13840,-756,-4068,5306,-2613
5500,17480,1912,-2234,-3280,-2215
1340,16704,1932,-1437,7694,183
2560,17112,1496,5606,13731,-1873
808,13756,1684,2875,6732,4432
3140,18448,292,-1028,-3284,1330
4348,14976,7376,-6358,-9207,3226
2656,13688,-1196,-11527,-17499,-78
6692,14520,3796,-2664,-876,-2568
4724,18900,2740,-1101,1908,-3091
-520,17824,3812,10289,23483,-1617
2896,15212,4408,9314,12124,4544
2264,14240,20,2892,4117,6269
5252,17720,5264,-5660,-2488,612
5084,17052,860,-4649,-8706,-3937
4236,12984,-956,-3079,-7577,-334
3308,13772,-4544,-2587,-3757,2968
4320,18316,1532,5004,4713,-3023
1640,17712,2728,5000,6545,-2281
108,16532,832,8548,4791,-1965
-704,17452,1096,-4810,-3994,2048
5952,18488,5148,-4762,-12961,467
3240,12116,328,-8216,-5135,2925
2256,13712,-7072,-6805,-8483,4194
3992,22196,5072,10442,-352,-6302
4624,18652,8796,14305,23767,3909
3172,11888,-1604,9217,213,6175
4616,15800,1556,-1791,981,3271
4968,16620,480,-10763,-6735,-7888
3764,18788,1276,-14904,-20783,298
2340,12896,644,-8742,-7529,4360
4832,17740,680,4292,5476,-5085
-484,18280,1152,7849,18981,-4366
3732,15356,1756,5082,14943,4594
1316,13208,616,3079,-1453,5125
4992,22944,1104,-6306,-4931,-482
5160,15800,4180,-5494,-8005,-3382
3548,12216,1408,-11115,-8298,-1447
4100,15132,-1256,-5696,-10184,-445
4000,23632,9184,5906,2569,-4725
2324,18344,7340,12374,-4462,-952
1828,13292,-292,7165,-4752,5050
852,17928,880,-3897,-18198,2289
-604,19620,280,-16475,-30380,-2863
1804,17952,2216,-14962,-26536,13200
2560,13332,6568,-13260,-29024,3443
4284,13672,-3276,-11037,-22038,-4839
7776,18256,-3292,-6235,-14778,-7627
5720,19244,6700,-674,9512,-5487
-208,18656,2284,9149,21592,1370
4396,14492,2616,6353,1045,7800
3620,18040,1908,11,7446,4560
5600,12820,7596,-8136,-6458,-4811
3984,16160,268,-11398,-14827,-4677
4828,14456,4168,-7464,1664,-2932
4884,18040,5880,-798,1237,-2086
1756,15200,2016,8365,16198,-41
3696,17852,6880,12691,8847,5851
3552,12080,-896,5321,-3,8457
5632,16868,1732,-7383,-1043,-1872
6056,14696,4852,-6892,-4573,-3241
3744,12488,2160,-12278,-3847,-4515
3924,15276,-1868,-6993,-11082,-270
2740,21160,5636,6968,228,-2258
660,20832,6484,11244,21591,5011
2308,12008,428,4324,1340,6535
4088,15344,2876,2267,-288,1914
6100,14808,1504,-6357,-3345,-5433
3088,16480,-276,-12625,-13726,-3150
2380,17680,504,-5133,-6964,-1081
3180,17848,4916,1273,7748,-610
3288,16624,6944,6695,21047,1362
3824,15684,2824,9230,12430,7477
3608,12232,2216,2299,2335,6691
3876,17688,2592,-8894,-6808,-3187
6896,14604,4188,-6310,2552,-4521
2548,13432,348,-10171,-13694,-2334
4420,16440,-1136,-4284,-8343,433
2700,21928,5292,7356,4130,-2602
844,20436,6036,11659,12221,5549
3700,11124,-1244,2824,3250,7044
3508,16988,-440,-579,3962,2709
5688,17896,1476,-5710,-6333,-7408
5264,18504,6876,-8435,-14909,-7241
2224,14624,200,-6806,-6954,-305
5808,18184,-240,4718,-790,748
476,12388,4652,5209,6232,3372
2668,13520,5580,-3023,-14975,-306
-984,16480,2832,-8057,-20327,-3535
1340,23388,4132,229,-32768,-8056
-9796,19484,-1916,-5157,-32768,6304
572,16160,-9996,-6824,-28115,9171
6716,13896,-11976,-7129,-12326,5002
5752,15036,-696,-7687,8529,-1146
6308,14744,2020,-1775,236,-4547
5188,15092,-572,-314,9959,-4634
2756,25268,1644,10061,8339,-5184
856,20012,7012,10314,9027,10002
3364,9796,-3020,3181,1146,7550
4504,15104,-2648,-1454,-3249,1009
4212,16628,972,-15695,4608,-5833
4544,17988,1764,-10460,-15591,-2759
2052,12844,-2204,-9770,-3571,2654
